sentence_id,word,pos,tag
sentence_255,bằng,E,I-Skill
sentence_255,các,L,I-Skill
sentence_255,công cụ,N,I-Skill
sentence_255,phần mềm,N,I-Skill
sentence_255,hỗ trợ,V,I-Skill
sentence_255,.,CH,O
sentence_256,Báo,N,O
sentence_256,xấu,A,O
sentence_257,Follow,Np,O
sentence_257,LinkedIn Page,Np,O
sentence_257,cùng,A,O
sentence_257,MB,Np,O
sentence_257,để,E,O
sentence_257,cập nhật,V,O
sentence_257,thông tin,N,O
sentence_257,tuyển dụng,N,O
sentence_257,",",CH,O
sentence_257,hướng dẫn,V,O
sentence_257,các,L,O
sentence_257,vòng,N,O
sentence_257,thi tuyển,N,O
sentence_257,và,C,O
sentence_257,tip,N,O
sentence_257,phát triển,V,O
sentence_257,sự nghiệp,N,O
sentence_257,thành công,V,O
sentence_257,tại,E,O
sentence_257,:,CH,O
sentence_257,https://www.linkedin.com/company/mbbank,M,O
sentence_258,Quyền lợi,N,O
sentence_258,:,CH,O
sentence_259,Có,V,O
sentence_259,kỹ năng,N,B-Skill
sentence_259,quản lý,V,I-Skill
sentence_259,thời gian,N,I-Skill
sentence_259,và,C,O
sentence_259,quản lý,V,B-Skill
sentence_259,công việc,N,I-Skill
sentence_260,Tinh thần,N,B-Skill
sentence_260,trách nhiệm,N,I-Skill
sentence_260,",",CH,O
sentence_260,làm việc,V,B-Skill
sentence_260,nhóm,N,I-Skill
sentence_260,và,C,O
sentence_260,làm việc,V,B-Skill
sentence_260,độc lập,A,I-Skill
sentence_260,tốt,A,I-Skill
sentence_261,Được,V,O
sentence_261,thưởng nhân,V,O
sentence_261,các,L,O
sentence_261,ngày,N,O
sentence_261,lễ,N,O
sentence_261,",",CH,O
sentence_261,tết,N,O
sentence_261,và,C,O
sentence_261,các,L,O
sentence_261,sự kiện,N,O
sentence_261,đặc biệt,A,O
sentence_261,của,E,O
sentence_261,Ocean Edu,Np,O
sentence_261,.,CH,O
sentence_262,Khai,V,B-Skill
sentence_262,thuế,N,I-Skill
sentence_262,",",CH,O
sentence_262,làm,V,B-Skill
sentence_262,báo cáo,V,I-Skill
sentence_262,tài chính,N,I-Skill
sentence_263,Yêu cầu,N,O
sentence_263,công việc,N,O
sentence_263,:,CH,O
sentence_264,Xác định,V,O
sentence_264,theo nghiệp,N,O
sentence_264,bán,V,B-Skill
sentence_264,hàng,N,I-Skill
sentence_264,/,CH,I-Skill
sentence_264,kinh doanh,V,I-Skill
sentence_264,.,CH,O
sentence_265,QUYỀN LỢI,N,O
sentence_265,ỨNG VIÊN,Np,O
sentence_266,Tốt nghiệp,V,O
sentence_266,các,L,O
sentence_266,khối,N,O
sentence_266,ngành,N,B-Skill
sentence_266,về,E,I-Skill
sentence_266,nông nghiệp,N,I-Skill
sentence_266,",",CH,I-Skill
sentence_266,cây trồng,M,I-Skill
sentence_267,Tiêu đề,N,O
sentence_267,:,CH,O
sentence_267,Họ,P,O
sentence_267,và,C,O
sentence_267,tên,N,O
sentence_267,–,CH,O
sentence_267,Vị trí,N,O
sentence_267,ứng tuyển,M,O
sentence_268,Có,V,O
sentence_268,kinh,N,B-Skill
sentence_268,về,E,I-Skill
sentence_268,các,L,I-Skill
sentence_268,công việc,N,I-Skill
sentence_268,của,E,I-Skill
sentence_268,kế toán,N,I-Skill
sentence_268,bán,V,I-Skill
sentence_268,hàng,N,I-Skill
sentence_268,.,CH,O
sentence_269,Đã,R,O
sentence_269,có,V,O
sentence_269,kinh nghiệm,N,B-Skill
sentence_269,phát triển,V,I-Skill
sentence_269,hệ thống,N,I-Skill
sentence_269,liên quan,V,I-Skill
sentence_269,đến,E,I-Skill
sentence_269,Ngân hàng,N,I-Skill
sentence_269,số,N,I-Skill
sentence_269,",",CH,I-Skill
sentence_269,AI,P,I-Skill
sentence_269,hoặc,C,I-Skill
sentence_269,các,L,I-Skill
sentence_269,hệ thống,N,I-Skill
sentence_269,phần mềm,N,I-Skill
sentence_269,CNTT,Np,I-Skill
sentence_269,khác,A,O
sentence_269,của,E,O
sentence_269,Ngân hàng,N,O
sentence_269,.,CH,O
sentence_270,+,N,O
sentence_270,Làm việc,V,O
sentence_270,tại,E,O
sentence_270,Doanh nghiệp,N,O
sentence_270,lớn,A,O
sentence_270,là,C,O
sentence_270,Chủ,N,O
sentence_270,đầu tư,V,O
sentence_270,",",CH,O
sentence_270,hoạt động,V,O
sentence_270,đa,V,O
sentence_270,ngành nghề,N,O
sentence_270,trong,E,O
sentence_270,các,L,O
sentence_270,lĩnh vực,N,B-Skill
sentence_270,:,CH,I-Skill
sentence_270,Bất động sản,N,I-Skill
sentence_270,;,CH,I-Skill
sentence_270,Sản xuất,V,I-Skill
sentence_270,công nghiệp,N,I-Skill
sentence_270,;,CH,I-Skill
sentence_270,Năng lượng,N,I-Skill
sentence_270,và,C,I-Skill
sentence_270,các,L,I-Skill
sentence_270,ngành,N,I-Skill
sentence_270,Dịch vụ,N,I-Skill
sentence_270,khác,A,I-Skill
sentence_270,.,CH,O
sentence_271,Yêu cầu,N,O
sentence_271,công việc,N,O
sentence_272,Phẩm chất,N,B-Skill
sentence_272,đạo đức,N,I-Skill
sentence_272,tốt,A,I-Skill
sentence_272,",",CH,O
sentence_272,có,V,O
sentence_272,kỹ năng,N,B-Skill
sentence_272,phối hợp,V,I-Skill
sentence_272,và,C,I-Skill
sentence_272,làm việc,V,I-Skill
sentence_272,theo,V,I-Skill
sentence_272,nhóm,N,I-Skill
sentence_273,–,CH,O
sentence_273,Tuổi,N,O
sentence_273,từ,E,O
sentence_273,23,M,O
sentence_273,tuổi,N,O
sentence_273,trở,V,O
sentence_273,lên,V,O
sentence_273,",",CH,O
sentence_273,ưu tiên,A,O
sentence_273,ứng viên,V,O
sentence_273,trong,E,O
sentence_273,nội thành,N,O
sentence_273,Hải Phòng,Np,O
sentence_274,Có,V,O
sentence_274,ý định,N,O
sentence_274,làm việc,V,O
sentence_274,lâu dài,A,O
sentence_274,.,CH,O
sentence_275,1,M,O
sentence_275,.,CH,O
sentence_275,Trình độ,N,O
sentence_275,:,CH,O
sentence_276,Chế đố,N,O
sentence_276,sinh nhật,N,O
sentence_276,",",CH,O
sentence_276,hiếu hỉ,N,O
sentence_276,",",CH,O
sentence_276,ốm đau,N,O
sentence_276,.... thưởng,V,O
sentence_276,các,L,O
sentence_276,dịp,N,O
sentence_276,đặc biệt,A,O
sentence_276,trong,E,O
sentence_276,năm,M,O
sentence_277,Thứ,N,O
sentence_277,6,M,O
sentence_277,+,N,O
sentence_277,1,M,O
sentence_277,ngày,N,O
sentence_277,T7,Np,O
sentence_277,/,CH,O
sentence_277,tháng,N,O
sentence_278,Tư duy,N,B-Skill
sentence_278,quản lý,V,I-Skill
sentence_278,và,C,I-Skill
sentence_278,nắm bắt,V,I-Skill
sentence_278,thị trường,N,I-Skill
sentence_278,tốt,A,I-Skill
sentence_279,Có,V,O
sentence_279,tinh thần,N,B-Skill
sentence_279,trách nhiệm,N,I-Skill
sentence_279,",",CH,O
sentence_279,chịu,V,B-Skill
sentence_279,được,V,I-Skill
sentence_279,áp lực,N,I-Skill
sentence_279,",",CH,O
sentence_279,kỹ năng,N,B-Skill
sentence_279,sắp xếp,V,I-Skill
sentence_279,công việc,N,I-Skill
sentence_280,Chương trình,N,O
sentence_280,khám,V,O
sentence_280,sức khỏe,N,O
sentence_280,cao cấp,A,O
sentence_280,",",CH,O
sentence_280,du lịch,V,O
sentence_280,nghỉ dưỡng,V,O
sentence_280,",",CH,O
sentence_280,teambuilding,V,O
sentence_280,hàng,N,O
sentence_280,năm,M,O
sentence_280,;,CH,O
sentence_280,chế độ,N,O
sentence_280,thăm hỏi,V,O
sentence_280,CBCNV,Np,O
sentence_280,",",CH,O
sentence_280,tứ thân,V,O
sentence_280,Phụ mẫu,N,O
sentence_280,",",CH,O
sentence_280,con cái,N,O
sentence_280,ốm đau,A,O
sentence_280,",",CH,O
sentence_280,Hiếu,Np,O
sentence_280,",",CH,O
sentence_280,Hỷ,Np,O
sentence_280,;,CH,O
sentence_280,CBCNV,Np,O
sentence_280,sinh,V,O
sentence_280,con,N,O
sentence_280,hoặc,C,O
sentence_280,CBCNV,Np,O
sentence_280,có,V,O
sentence_280,Vợ,N,O
sentence_280,sinh,V,O
sentence_280,con,N,O
sentence_280,.,CH,O
sentence_281,Thời gian,N,O
sentence_282,9,M,O
sentence_282,.,CH,O
sentence_282,Thực hiện,V,O
sentence_282,các,L,O
sentence_282,công việc,N,O
sentence_282,khác,A,O
sentence_282,theo,V,O
sentence_282,chỉ đạo,V,O
sentence_282,của,E,O
sentence_282,Ban,N,O
sentence_282,lãnh đạo,N,O
sentence_282,Công ty,N,O
sentence_282,theo,V,O
sentence_282,đúng,A,O
sentence_282,chức năng,N,O
sentence_282,nhiệm vụ,N,O
sentence_283,Hiểu biết,N,B-Skill
sentence_283,về,E,I-Skill
sentence_283,các,L,I-Skill
sentence_283,quy định,N,I-Skill
sentence_283,của,E,I-Skill
sentence_283,Pháp luật,N,I-Skill
sentence_283,",",CH,O
sentence_283,đặc biệt,A,O
sentence_283,là,C,O
sentence_283,các,L,O
sentence_283,quy định,N,B-Skill
sentence_283,liên quan,V,I-Skill
sentence_283,dến,V,I-Skill
sentence_283,các,L,I-Skill
sentence_283,công tác,N,I-Skill
sentence_283,tín dụng,N,I-Skill
sentence_283,.,CH,O
sentence_284,•,N,O
sentence_284,Ưu tiên,V,O
sentence_284,ứng viên,N,O
sentence_284,có,V,O
sentence_284,kinh nghiệm,N,B-Skill
sentence_284,sử dụng,V,I-Skill
sentence_284,DMS,Np,I-Skill
sentence_284,hoặc,C,O
sentence_284,các,L,O
sentence_284,hệ thống,N,O
sentence_284,tương tự,A,O
sentence_284,.,CH,O
sentence_285,Chú trọng,V,B-Skill
sentence_285,chất lượng,N,I-Skill
sentence_285,công việc,N,I-Skill
sentence_285,.,CH,O
sentence_286,Các,L,O
sentence_286,điều kiện,N,O
sentence_286,khác,A,O
sentence_286,:,CH,O
sentence_287,Có,V,O
sentence_287,tinh thần,N,B-Skill
sentence_287,đồng đội,N,I-Skill
sentence_287,",",CH,O
sentence_287,chủ động,V,B-Skill
sentence_287,trong,E,I-Skill
sentence_287,công việc,N,I-Skill
sentence_287,.,CH,O
sentence_288,■,N,O
sentence_288,Có,V,O
sentence_288,kiến thức,N,B-Skill
sentence_288,về,E,I-Skill
sentence_288,hệ,N,I-Skill
sentence_288,quản trị,V,I-Skill
sentence_288,CSDL,Np,I-Skill
sentence_288,:,CH,I-Skill
sentence_288,SQL,Np,I-Skill
sentence_288,",",CH,I-Skill
sentence_288,Postgres,Np,I-Skill
sentence_288,.,CH,O
sentence_289,Kỹ năng,N,B-Skill
sentence_289,phân tích,V,I-Skill
sentence_289,các,L,I-Skill
sentence_289,số liệu,N,I-Skill
sentence_289,thị trường,N,I-Skill
sentence_289,để,E,O
sentence_289,tìm,V,O
sentence_289,ra,V,O
sentence_289,các,L,O
sentence_289,cơ hội,N,O
sentence_289,mới,R,O
sentence_290,·,N,O
sentence_290,BHXH,Np,O
sentence_290,",",CH,O
sentence_290,BHYT,Np,O
sentence_290,",",CH,O
sentence_290,BHTN,Np,O
sentence_290,theo,V,O
sentence_290,pháp luật,N,O
sentence_290,hiện hành,N,O
sentence_290,.,CH,O
sentence_291,Năng động,A,B-Skill
sentence_291,",",CH,O
sentence_291,tự,P,B-Skill
sentence_291,trau dồi,V,I-Skill
sentence_291,",",CH,O
sentence_291,nâng,V,B-Skill
sentence_291,cao,A,I-Skill
sentence_291,bản thân,N,I-Skill
sentence_292,QUYỀN LỢI,N,O
sentence_292,:,CH,O
sentence_293,Giới tính,N,O
sentence_293,:,CH,O
sentence_293,NAM,Np,O
sentence_293,/,CH,O
sentence_293,NỮ,N,O
sentence_294,Email,Np,O
sentence_294,:,CH,O
sentence_294,tuyendung.bic@bidv.com.vn,M,O
sentence_295,Bằng cấp,N,O
sentence_295,",",CH,O
sentence_295,Kiến thức,N,O
sentence_295,&,CH,O
sentence_295,Kinh Nghiệm,Ny,O
sentence_296,Cơ hội,N,O
sentence_296,thăng tiến,V,O
sentence_296,",",CH,O
sentence_296,phát triển,V,O
sentence_296,nghề nghiệp,N,O
sentence_296,theo,V,O
sentence_296,năng lực,N,O
sentence_296,không,R,O
sentence_296,giới hạn,V,O
sentence_296,.,CH,O
sentence_297,Có,V,O
sentence_297,kỹ năng,N,B-Skill
sentence_297,giao tiếp,V,I-Skill
sentence_297,tốt,A,I-Skill
sentence_297,là,V,O
sentence_297,một,M,O
sentence_297,lợi thế,N,O
sentence_297,.,CH,O
sentence_298,Kinh nghiệm,N,O
sentence_298,tối thiểu,A,O
sentence_298,6,M,O
sentence_298,tháng,N,O
sentence_298,ở,E,O
sentence_298,vị trí,N,O
sentence_298,tương đương,A,O
sentence_298,.,CH,O
sentence_299,Độc lập,N,B-Skill
sentence_299,và,C,I-Skill
sentence_299,chủ động,V,I-Skill
sentence_299,trong,E,I-Skill
sentence_299,công việc,N,I-Skill
sentence_299,.,CH,O
sentence_300,Giới tính,N,O
sentence_300,:,CH,O
sentence_300,Nữ,N,O
sentence_300,",",CH,O
sentence_300,Ngoại hình,V,B-Skill
sentence_300,dễ,A,I-Skill
sentence_300,nhìn,V,I-Skill
sentence_300,",",CH,O
sentence_300,gương mặt,N,B-Skill
sentence_300,tươi tắn,A,I-Skill
sentence_300,",",CH,O
sentence_300,giọng,N,B-Skill
sentence_300,nói,V,I-Skill
sentence_300,nhẹ nhàng,A,I-Skill
sentence_300,không,R,I-Skill
sentence_300,ngọng,V,I-Skill
sentence_300,hoặc,C,I-Skill
sentence_300,tiếng,N,I-Skill
sentence_300,địa phương,N,I-Skill
sentence_300,.,CH,O
sentence_300,Cao từ,N,O
sentence_300,1.58,M,O
sentence_300,m,Nu,O
sentence_300,trở,V,O
sentence_300,lên,V,O
sentence_300,.,CH,O
sentence_301,Lợi ích,N,O
sentence_301,khác,A,O
sentence_302,•,N,O
sentence_302,Ưu tiên,V,O
sentence_302,các,L,O
sentence_302,ứng viên,N,O
sentence_302,đã,R,O
sentence_302,có,V,O
sentence_302,kinh nghiệm,N,B-Skill
sentence_302,về,V,I-Skill
sentence_302,tài trợ,V,I-Skill
sentence_302,thương mại,N,I-Skill
sentence_302,và,C,I-Skill
sentence_302,thanh toán,V,I-Skill
sentence_302,quốc tế,N,I-Skill
sentence_303,Quyền lợi,N,O
sentence_304,Đã,R,O
sentence_304,có,V,O
sentence_304,Chứng chỉ,N,B-Skill
sentence_304,hành nghề,V,I-Skill
sentence_304,giám sát,V,I-Skill
sentence_304,thi công,V,I-Skill
sentence_304,xây dựng,V,I-Skill
sentence_304,hạng,N,O
sentence_304,I,M,O
sentence_304,(,CH,O
sentence_304,còn,V,O
sentence_304,hạn,N,O
sentence_304,sử dụng,V,O
sentence_304,),CH,O
sentence_304,.,CH,O
sentence_305,•,N,O
sentence_305,Kỹ năng,N,B-Skill
sentence_305,quản lý,V,I-Skill
sentence_305,thời gian,N,I-Skill
sentence_305,",",CH,O
sentence_305,phân tích,V,B-Skill
sentence_305,và,C,I-Skill
sentence_305,giải quyết,V,I-Skill
sentence_305,vấn đề,N,I-Skill
sentence_305,.,CH,O
sentence_306,Có,V,O
sentence_306,chứng chỉ,N,B-Skill
sentence_306,CPA,Np,I-Skill
sentence_306,",",CH,I-Skill
sentence_306,ACCA,Np,I-Skill
sentence_306,hoặc,C,O
sentence_306,Master,Np,O
sentence_306,ngành,N,B-Skill
sentence_306,kinh tế,N,I-Skill
sentence_306,là,V,O
sentence_306,một,M,O
sentence_306,lợi thế,N,O
sentence_306,so sánh,V,O
sentence_306,;,CH,O
sentence_307,Văn phòng,N,O
sentence_307,làm việc,V,O
sentence_307,sang trọng,A,O
sentence_307,",",CH,O
sentence_307,hiện đại,A,O
sentence_307,",",CH,O
sentence_307,có,V,O
sentence_307,Phòng,N,O
sentence_307,thư giãn,M,O
sentence_308,2,M,O
sentence_308,.,CH,O
sentence_308,Phát triển,V,O
sentence_308,nghề nghiệp,N,O
sentence_308,:,CH,O
sentence_309,Có,V,O
sentence_309,kinh nghiệm,N,B-Skill
sentence_309,làm,V,I-Skill
sentence_309,kế toán,V,I-Skill
sentence_309,cho,E,I-Skill
sentence_309,công ty,N,I-Skill
sentence_309,xây dựng,V,I-Skill
sentence_309,hoặc,C,I-Skill
sentence_309,đơn vị,N,I-Skill
sentence_309,vật liệu,N,I-Skill
sentence_309,xây dựng,V,I-Skill
sentence_309,càng,R,O
sentence_309,tốt,A,O
sentence_309,.,CH,O
sentence_310,Có,V,O
sentence_310,tinh thần,N,B-Skill
sentence_310,trách nhiệm,N,I-Skill
sentence_310,cao,A,I-Skill
sentence_310,.,CH,O
sentence_311,Ưu tiên,N,O
sentence_311,ứng viên,V,O
sentence_311,có,V,O
sentence_311,khả năng,N,B-Skill
sentence_311,ngoại ngữ,N,I-Skill
sentence_312,Vi tính,N,O
sentence_312,:,CH,O
sentence_312,Sử dụng,V,B-Skill
sentence_312,thành thạo,V,I-Skill
sentence_312,vi tính,N,I-Skill
sentence_312,văn phòng,N,I-Skill
sentence_312,.,CH,O
sentence_313,Các,L,O
sentence_313,chế độ,N,O
sentence_313,đãi ngộ,V,O
sentence_313,",",CH,O
sentence_313,quyền lợi,N,O
sentence_313,khác,A,O
sentence_313,:,CH,O
sentence_314,Đam mê,V,B-Skill
sentence_314,kinh doanh,V,I-Skill
sentence_314,",",CH,O
sentence_314,chịu,V,B-Skill
sentence_314,được,V,I-Skill
sentence_314,áp lực,N,I-Skill
sentence_314,công việc,N,I-Skill
sentence_314,",",CH,O
sentence_314,kiên trì,N,B-Skill
sentence_314,và,C,O
sentence_314,có,V,O
sentence_314,tinh thần,N,B-Skill
sentence_314,giải quyết,V,I-Skill
sentence_314,khó khăn,A,I-Skill
sentence_314,.,CH,O
sentence_315,Sử dụng,V,B-Skill
sentence_315,vi tính,N,I-Skill
sentence_315,văn phòng,N,I-Skill
sentence_315,thành thạo,N,I-Skill
sentence_315,(,CH,I-Skill
sentence_315,Word,Np,I-Skill
sentence_315,",",CH,I-Skill
sentence_315,Excel,Np,I-Skill
sentence_315,...,CH,O
sentence_315,),CH,O
sentence_315,;,CH,O
sentence_316,17,M,O
sentence_316,h00,N,O
sentence_316,Thứ,N,O
sentence_316,2,M,O
sentence_316,tới,E,O
sentence_316,Thứ,N,O
sentence_316,6,M,O
sentence_316,(,CH,O
sentence_316,nghỉ,V,O
sentence_316,trưa,N,O
sentence_316,12,M,O
sentence_316,h00,N,O
sentence_317,Có,V,O
sentence_317,kiến thức,N,B-Skill
sentence_317,cơ bản,A,I-Skill
sentence_317,về,E,I-Skill
sentence_317,hệ thống,N,I-Skill
sentence_317,",",CH,I-Skill
sentence_317,Network,Np,I-Skill
sentence_317,",",CH,I-Skill
sentence_317,OS,Np,I-Skill
sentence_317,(,CH,I-Skill
sentence_317,Window,Np,I-Skill
sentence_317,",",CH,I-Skill
sentence_317,Linux,Np,I-Skill
sentence_317,..,M,O
sentence_317,),CH,O
sentence_317,là,V,O
sentence_317,một,M,O
sentence_317,lợi thế,N,O
sentence_318,Hưởng,Np,O
sentence_318,ưu đãi,V,O
sentence_318,khi,N,O
sentence_318,sử dụng,V,O
sentence_318,thẻ,N,O
sentence_318,tập,V,O
sentence_318,gym,N,O
sentence_318,Elite Fitness,Np,O
sentence_318,và,C,O
sentence_318,các,L,O
sentence_318,dịch vụ,N,O
sentence_318,cao cấp,A,O
sentence_318,thuộc,V,O
sentence_318,Tập đoàn,N,O
sentence_318,BIM,Np,O
sentence_319,1,M,O
sentence_319,.,CH,O
sentence_319,Trình độ,N,O
sentence_319,Học vấn,M,O
sentence_320,Ít nhất,X,O
sentence_320,3,M,O
sentence_320,năm,N,O
sentence_320,kinh nghiệm,N,O
sentence_320,ở,E,O
sentence_320,vị trí,N,O
sentence_320,tương đương,A,O
sentence_320,.,CH,O
sentence_321,Tin học,M,B-Skill
sentence_322,·,N,O
sentence_322,Mức,N,O
sentence_322,lương,N,O
sentence_322,thưởng,V,O
sentence_322,hấp dẫn,V,O
sentence_322,và,C,O
sentence_322,cạnh tranh,V,O
sentence_322,so,V,O
sentence_322,với,E,O
sentence_322,thị trường,N,O
sentence_322,(,CH,O
sentence_322,thỏa thuận,V,O
sentence_322,theo,V,O
sentence_322,năng lực,N,O
sentence_322,),CH,O
sentence_322,.,CH,O
sentence_323,Có,V,O
sentence_323,khả năng,N,B-Skill
sentence_323,giao tiếp,V,I-Skill
sentence_323,",",CH,I-Skill
sentence_323,đàm phán,V,I-Skill
sentence_323,tốt,A,I-Skill
sentence_323,.,CH,O
sentence_324,Là,V,O
sentence_324,Đại sứ,N,B-Skill
sentence_324,thương hiệu,N,I-Skill
sentence_324,của,E,I-Skill
sentence_324,BU,Np,I-Skill
sentence_324,và,C,I-Skill
sentence_324,Tập đoàn,N,I-Skill
sentence_324,.,CH,O
sentence_325,Có,V,O
sentence_325,kiến thức,N,O
sentence_325,cơ bản,A,O
sentence_325,về,E,O
sentence_325,xuất nhập khẩu,V,O
sentence_325,(,CH,O
sentence_325,VD,Np,O
sentence_325,:,CH,O
sentence_325,L,Ny,O
sentence_325,/,CH,O
sentence_325,C,Np,O
sentence_325,",",CH,O
sentence_325,FOB,Np,O
sentence_325,",",CH,O
sentence_325,v.v.,N,O
sentence_325,),CH,O
sentence_326,Medici,Np,O
sentence_326,khuyến khích,V,O
sentence_326,:,CH,O
sentence_327,Trung thực,N,B-Skill
sentence_327,",",CH,O
sentence_327,nhanh nhẹn,A,B-Skill
sentence_327,",",CH,O
sentence_327,tinh thần,N,B-Skill
sentence_327,trách nhiệm,N,I-Skill
sentence_327,cao,A,O
sentence_327,trong,E,O
sentence_327,công việc,N,O
sentence_327,.,CH,O
sentence_328,·,N,O
sentence_328,Kỹ năng,N,B-Skill
sentence_328,tổng quát,V,I-Skill
sentence_328,:,CH,O
sentence_328,Cẩn thận,A,B-Skill
sentence_328,",",CH,O
sentence_328,chăm chỉ,A,B-Skill
sentence_328,",",CH,O
sentence_328,truyền đạt,V,B-Skill
sentence_328,và,C,O
sentence_328,khéo léo,A,B-Skill
sentence_328,trong,E,I-Skill
sentence_328,giao tiếp,V,I-Skill
sentence_328,.,CH,O
sentence_329,5,M,O
sentence_329,.,CH,O
sentence_329,Các,L,O
sentence_329,yêu cầu,N,O
sentence_329,khác,A,O
sentence_330,Năng động,N,B-Skill
sentence_330,",",CH,O
sentence_330,có,V,O
sentence_330,tinh thần,N,B-Skill
sentence_330,cầu tiến,A,I-Skill
sentence_330,",",CH,O
sentence_330,chịu khó,A,B-Skill
sentence_330,học hỏi,V,I-Skill
sentence_331,Tốt nghiệp,V,O
sentence_331,Trung cấp,N,O
sentence_331,chuyên ngành,N,B-Skill
sentence_331,liên quan,V,I-Skill
sentence_331,(,CH,I-Skill
sentence_331,Kinh tế,N,I-Skill
sentence_331,;,CH,I-Skill
sentence_331,Quản trị,V,I-Skill
sentence_331,kinh doanh,V,I-Skill
sentence_331,;,CH,I-Skill
sentence_331,Marketing,Np,I-Skill
sentence_331,),CH,O
sentence_331,.,CH,O
sentence_332,Có,V,O
sentence_332,kỹ năng,N,B-Skill
sentence_332,nghiên cứu,V,I-Skill
sentence_332,thị trường,N,I-Skill
sentence_333,Kỹ năng,N,B-Skill
sentence_333,vi tính,N,I-Skill
sentence_333,tốt,A,I-Skill
sentence_333,:,CH,I-Skill
sentence_333,Outlook,Np,I-Skill
sentence_333,",",CH,I-Skill
sentence_333,Word,Np,I-Skill
sentence_333,",",CH,I-Skill
sentence_333,Excel,Np,I-Skill
sentence_333,",",CH,I-Skill
sentence_333,PowerPoint,Np,I-Skill
sentence_334,Sử dụng,V,B-Skill
sentence_334,thành thạo,N,I-Skill
sentence_334,phần mềm,N,I-Skill
sentence_334,Adobe Creative,Np,I-Skill
sentence_334,Cloud,Np,I-Skill
sentence_334,bao gồm,V,I-Skill
sentence_334,Adobe,Np,I-Skill
sentence_334,After Effect,Np,I-Skill
sentence_334,",",CH,I-Skill
sentence_334,Adobe Illustrator,Np,I-Skill
sentence_334,",",CH,I-Skill
sentence_334,Adobe Photoshop,Np,I-Skill
sentence_334,",",CH,I-Skill
sentence_334,Adobe Premier,Np,I-Skill
sentence_334,",",CH,I-Skill
sentence_334,Dựng Phim,Np,I-Skill
sentence_334,/,CH,I-Skill
sentence_334,Hiệu Ứng,Np,I-Skill
sentence_334,Video,Np,I-Skill
sentence_335,•,V,O
sentence_335,Môi trường,N,O
sentence_335,làm việc,V,O
sentence_335,trẻ trung,A,O
sentence_335,",",CH,O
sentence_335,năng động,A,O
sentence_335,.,CH,O
sentence_336,Sử dụng,V,B-Skill
sentence_336,thành thạo,N,I-Skill
sentence_336,phần mềm,N,I-Skill
sentence_336,Autocad,Np,I-Skill
sentence_336,",",CH,O
sentence_336,biết,V,B-Skill
sentence_336,vẽ,V,I-Skill
sentence_336,3D,N,I-Skill
sentence_336,là,V,O
sentence_336,một,M,O
sentence_336,lợi thế,N,O
sentence_336,.,CH,O
sentence_337,Có,V,O
sentence_337,kỹ năng,N,B-Skill
sentence_337,viết,V,I-Skill
sentence_337,bài,N,I-Skill
sentence_337,",",CH,I-Skill
sentence_337,định hướng,V,I-Skill
sentence_337,",",CH,I-Skill
sentence_337,sáng tạo,V,I-Skill
sentence_337,và,C,O
sentence_337,biết,V,B-Skill
sentence_337,nắm bắt,N,I-Skill
sentence_337,xu hướng,V,I-Skill
sentence_337,content,N,I-Skill
sentence_337,",",CH,I-Skill
sentence_337,bắt,V,I-Skill
sentence_337,trend,M,I-Skill
sentence_338,Thời hạn,N,O
sentence_338,nhận,V,O
sentence_338,hồ sơ,N,O
sentence_338,:,CH,O
sentence_339,Kinh nghiệm,N,O
sentence_339,chuyên môn,N,O
sentence_339,:,CH,O
sentence_339,Tối thiểu,N,O
sentence_339,5,M,O
sentence_339,năm,N,O
sentence_339,kinh nghiệm,N,B-Skill
sentence_339,trong,E,I-Skill
sentence_339,lĩnh vực,N,I-Skill
sentence_339,ngân hàng,N,I-Skill
sentence_339,",",CH,I-Skill
sentence_339,tài chính,N,I-Skill
sentence_339,",",CH,I-Skill
sentence_339,fintech,M,I-Skill
sentence_340,kiểm soát,V,O
sentence_340,nội bộ,N,O
sentence_341,–,CH,O
sentence_341,Chế độ,N,O
sentence_341,ngày,N,O
sentence_341,nghỉ,V,O
sentence_341,hấp dẫn,V,O
sentence_341,với,E,O
sentence_341,chế độ,N,O
sentence_341,NGHỈ HÈ,Np,O
sentence_341,đặc biệt,A,O
sentence_341,của,E,O
sentence_341,Công ty,N,O
sentence_341,(,CH,O
sentence_341,bên,N,O
sentence_341,cạnh,N,O
sentence_341,thời gian,N,O
sentence_341,nghỉ phép,V,O
sentence_341,và,C,O
sentence_341,nghỉ Lễ,N,O
sentence_341,",",CH,O
sentence_341,Tết,N,O
sentence_341,thông thường,A,O
sentence_341,theo,V,O
sentence_341,quy định,N,O
sentence_341,),CH,O
sentence_341,.,CH,O
sentence_342,Có thể,R,O
sentence_342,sử dụng,V,B-Skill
sentence_342,ngoại ngữ,N,I-Skill
sentence_342,trong,E,I-Skill
sentence_342,công việc,N,I-Skill
sentence_342,là,V,O
sentence_342,lợi thế,N,O
sentence_342,(,CH,O
sentence_342,Tiếng,N,B-Skill
sentence_342,Anh,Np,I-Skill
sentence_342,",",CH,O
sentence_342,Tiếng Trung,Np,B-Skill
sentence_342,",",CH,O
sentence_342,Tiếng,N,B-Skill
sentence_342,Hàn,Np,I-Skill
sentence_342,",",CH,O
sentence_342,Tiếng,Np,B-Skill
sentence_342,Nhật,Np,I-Skill
sentence_342,),CH,O
sentence_343,Thưởng,V,O
sentence_343,các,L,O
