sentence_id,word,pos
140,.,CH
141,NHẬN,V
141,VIỆC,N
141,NGAY,T
141,:,CH
142,3,M
142,.,CH
142,Lưu ý,V
142,:,CH
143,Các,L
143,chế độ,N
143,đãi ngộ,N
143,khác,A
143,theo,V
143,quy định,N
143,.,CH
144,Ưu tiên,N
144,ứng viên,V
144,có,V
144,bằng,E
144,định hướng,N
144,chuyên khoa,N
144,da liễu,N
144,",",CH
144,Bác sĩ,N
144,da liễu,N
144,có,V
144,kinh nghiệm,N
144,thẩm mỹ,N
144,",",CH
144,laser,N
144,.,CH
145,Có,V
145,tốc độ,N
145,đánh máy,N
145,tối thiểu,A
145,40,M
145,–,CH
145,45,M
145,từ,E
145,/,M
145,phút,Nu
145,và,C
145,khả năng,N
145,phát hiện,V
145,lỗi,N
145,chính tả,N
145,.,CH
146,Địa điểm,N
146,làm việc,V
146,:,CH
146,Số,N
146,10,M
146,Lý Tự Trọng,Np
146,",",CH
146,Phường,Np
146,Bến Nghé,Np
146,",",CH
146,Quận,N
146,1,M
146,",",CH
146,HCM,Np
146,hoặc,C
146,41A Lý,N
146,Thái Tổ,Np
146,",",CH
146,Quận,Np
146,Hoàn Kiếm,Np
146,",",CH
146,Hà Nội,Np
146,.,CH
147,Kĩ năng,N
147,phỏng vấn,V
147,",",CH
147,đào tạo,V
148,3,M
148,.,CH
148,Kiến thức,N
148,:,CH
149,Kỹ năng,N
149,giao tiếp,V
149,:,CH
149,Kỹ năng,N
149,giao tiếp,V
149,tốt,A
149,",",CH
149,truyền tải,N
149,hấp dẫn,V
149,và,C
149,đầy đủ,A
149,các,L
149,thông tin,N
149,cần,V
149,trình bày,V
149,;,CH
150,Yêu Cầu,N
150,:,CH
151,3,M
151,.,CH
151,Kiến thức,N
151,:,CH
152,Có,V
152,kinh nghiệm,N
152,về,V
152,thiết kế,V
152,tổ chức,V
152,",",CH
152,quản trị,V
152,nhân sự,N
152,ít nhất,X
152,3,M
152,năm,M
153,Ưu tiên,N
153,ứng viên,V
153,theo,V
153,học,V
153,ACCA,Np
153,hoặc,C
153,CPA,Np
153,.,CH
154,Các,L
154,ứng viên,N
154,đã,R
154,có,V
154,kinh nghiệm,N
154,bán,V
154,hàng,N
154,hoặc,C
154,từng,R
154,làm,V
154,qua,E
154,các,L
154,công việc,N
154,như,C
154,:,CH
154,tiếp thị,V
154,",",CH
154,nghiên cứu,V
154,thị trường,N
154,",",CH
154,phỏng vấn viên,N
154,…,CH
154,là,V
154,một,M
154,lợi thế,N
154,.,CH
155,–,CH
155,Chế độ,N
155,du lịch,V
155,và,C
155,khám,V
155,sức,N
155,khỏe,V
155,thường niên,V
155,theo,V
155,quy định,N
155,của,E
155,Công ty,N
155,.,CH
156,Mức,N
156,lương,N
156,:,CH
156,14,M
156,–,CH
156,17,M
156,triệu,M
156,.,CH
157,Tốt nghiệp,V
157,12/12,N
157,",",CH
157,có,V
157,kinh nghiệm,N
157,bán,V
157,hàng,N
157,(,CH
157,không,R
157,bắt buộc,V
157,đã,R
157,làm,V
157,qua,V
157,kênh,N
157,siêu thị,N
157,),CH
157,",",CH
157,chịu khó,A
157,",",CH
157,không,R
157,ngại,V
157,công tác,N
157,.,CH
158,3,M
158,.,CH
158,Quyền lợi,N
158,:,CH
159,Chịu,V
159,được,R
159,áp lực,V
159,công việc,N
159,",",CH
159,tính,V
159,chủ động,N
159,cao,A
159,.,CH
160,Ứng viên,N
160,chứng chỉ,N
160,ACCA,Np
160,",",CH
160,CMA,Np
160,",",CH
160,CIMA,Np
160,là,V
160,lợi thế,M
161,Chứng chỉ,N
161,:,CH
161,Văn bằng,N
161,",",CH
161,chứng chỉ,N
161,liên quan,V
161,(,CH
161,nếu,C
161,có,V
161,),CH
161,.,CH
162,Mức,N
162,lương,N
162,thưởng,V
162,hấp dẫn,V
162,",",CH
162,thỏa thuận,N
162,xứng đáng,A
162,và,C
162,phù hợp,V
162,với,E
162,năng lực,N
162,;,CH
162,cạnh tranh,V
162,so,V
162,với,E
162,thị trường,N
163,Thời gian,N
163,làm việc,V
163,:,CH
163,Từ,Np
163,T2,Np
164,Ưu tiên,N
164,có,V
164,kinh nghiệm,N
164,làm việc,V
164,từ,E
164,06,M
164,tháng,N
165,–,CH
165,Môi trường,N
165,làm việc,V
165,quốc tế,N
165,chuyên nghiệp,A
165,",",CH
165,trẻ trung,A
165,và,C
165,năng động,A
165,.,CH
166,Đối tượng,N
166,:,CH
166,Nam,Np
166,/,CH
166,Nữ,N
166,(,CH
166,Ưu tiên,V
166,ứng viên,N
166,là,V
166,Nam giới,N
166,),CH
167,Cân nhắc,V
167,về,E
167,cơ hội,N
167,làm việc,V
167,tại,E
167,Medici,Np
167,?,CH
167,Dưới,E
167,đây,P
167,là,V
167,top,N
167,4,M
167,yếu tố,N
167,quan trọng,A
167,về,E
167,Medici,Np
167,:,CH
168,khách hàng,N
168,đại lý,N
168,…,CH
168,",",CH
168,có,V
168,mối,N
168,quan hệ,N
168,khách hàng,N
168,trong,E
168,lĩnh vực,N
168,cơ,N
168,điện lạnh,V
168,.,CH
169,Quyền lợi,N
170,Tốt nghiệp,V
170,chuyên ngành,N
170,quản trị,V
170,/,CH
170,kinh tế,N
171,–,CH
171,Có,V
171,trách nhiệm,N
172,Linh hoạt,N
172,",",CH
172,sáng tạo,N
172,",",CH
172,thích nghi,V
172,với,E
172,thay đổi,V
172,",",CH
172,khả năng,N
172,quan sát,V
172,",",CH
172,đam mê,V
172,nghề nghiệp,N
173,25,M
173,triệu,M
173,+,N
173,Thưởng,Np
173,hàng,N
173,quý,M
174,Có,V
174,từ,E
174,3,M
174,năm,N
174,trở,V
174,lên,V
174,ở,E
174,vị trí,N
174,tương đương,A
174,.,CH
175,2,M
175,.,CH
175,Không,R
175,yêu cầu,V
175,về,E
175,kinh nghiệm,N
176,khách sạn,N
176,.,CH
176,Ưu tiên,N
176,có,V
176,chứng chỉ,N
176,Quản lý,V
176,hoặc,C
176,Điều hành,V
176,du lịch,V
176,.,CH
177,Đóng,V
177,bảo hiểm xã hội,N
177,và,C
177,các,L
177,chế độ,N
177,khác,A
177,đầy đủ,A
177,theo,V
177,Quy định,N
177,",",CH
177,lương,N
177,thưởng,V
177,tháng,N
177,13,M
177,hấp dẫn,N
178,Hiểu biết,N
178,về,E
178,các,L
178,thiết bị,N
178,",",CH
178,hạ tầng,N
178,viễn thông,V
178,sẽ,R
178,là,V
178,một,M
178,lợi thế,N
178,.,CH
179,Hiểu biết,N
179,lĩnh vực,N
179,ngân hàng,N
179,",",CH
179,các,L
179,sản phẩm,N
179,của,E
179,khách hàng,N
179,cá nhân,N
180,·,N
180,Có,V
180,mục tiêu,N
180,và,C
180,định hướng,V
180,phát triển,V
180,công việc,N
180,rõ ràng,A
180,.,CH
181,1,M
181,.,CH
181,Trình độ,N
181,học vấn,N
181,/,CH
181,chuyên môn,N
181,:,CH
182,5,M
182,.,CH
182,Kỹ năng,N
182,xây dựng,V
182,mối,N
182,quan hệ,N
182,(,CH
182,networking,M
182,),CH
183,Thời hạn,N
183,nhận,V
183,hồ sơ,N
183,:,CH
184,Kỹ năng,N
184,:,CH
185,Nghỉ phép,M
185,năm,N
185,",",CH
185,nghỉ,V
185,lễ tết,V
185,theo,V
185,quy định,N
185,của,E
185,luật,N
185,.,CH
185,Được,V
185,cộng,V
185,thêm,V
185,1,M
185,ngày,N
185,nghỉ phép,M
185,năm,N
185,ngay,T
185,sau,N
185,năm,N
185,làm việc,V
185,đầu tiên,A
186,Được,V
186,tham gia,V
186,các,L
186,chương trình,N
186,teambuilding,V
186,",",CH
186,du lịch,V
186,",",CH
186,nghỉ mát,M
187,Chế độ,N
187,đãi ngộ,V
187,:,CH
188,Có,V
188,từ,E
188,7,M
188,năm,N
188,kinh nghiệm,N
188,trong,E
188,mảng,Nc
188,Tài Chính,Np
188,",",CH
188,Kế toán,N
188,hoặc,C
188,Ngân hàng,N
188,.,CH
188,Ưu tiên,V
188,Ứng viên,N
188,đã,R
188,có,V
188,kinh nghiệm,N
188,trong,E
188,mảng,Nc
188,Tài Chính,Np
188,Nguồn,Np
188,vốn,R
188,",",CH
188,Huy động,V
188,vốn,N
188,tại,E
188,Công ty,N
188,Tập đoàn,N
188,có,V
188,quy mô,N
188,lớn,A
188,.,CH
189,Họ,P
189,và,C
189,tên,N
190,Kỹ năng,N
190,giao tiếp,V
190,",",CH
190,đàm phán,N
190,giải quyết,V
190,mâu thuẫn,V
190,tốt,A
190,;,CH
191,Khả năng,N
191,truyền đạt,V
191,thông tin,N
191,tốt,A
191,",",CH
192,Link tải,N
192,CV,Np
192,:,CH
192,https://www.mediafire.com/file/ny72qyrpkxclw2n/Form_CV_TPBank.DOC/file,M
193,Knowledge,N
193,of technology,N
193,",",CH
193,business,N
193,",",CH
193,marketing,FW
193,",",CH
193,and innovation,N
193,.,CH
193,Familiar,Np
193,with,N
193,POS,Np
193,systems,V
193,&,CH
193,CRM,Ny
193,.,CH
194,Chịu,V
194,được,R
194,áp lục,V
194,công việc,N
195,Chế độ,N
195,nâng,V
195,lương,N
195,xét duyệt,V
195,vào,E
195,năng lực,N
195,thực tế,N
195,đối với,E
195,nhân viên,N
195,làm việc,V
195,từ,E
195,đủ,A
195,12,M
195,tháng,N
195,trở,V
195,lên,V
196,1,M
196,.,CH
196,Tự tin,V
196,",",CH
196,kỹ năng,N
196,giao tiếp,V
196,",",CH
196,xử lý,V
196,tình huống,N
196,và,C
196,kỹ năng,N
196,làm việc,V
196,nhóm,N
196,;,CH
197,Quyền lợi,N
198,Tổ chức,N
198,sự kiện,N
198,.,CH
199,Nhiệt tình,N
199,",",CH
199,chịu khó,A
199,",",CH
199,có,V
199,tinh thần,N
199,trách nhiệm,N
199,.,CH
200,Quyền lợi,N
200,:,CH
201,2,M
201,.,CH
201,QUYỀN LỢI,Np
201,ỨNG VIÊN,Np
201,:,CH
202,Experience,Np
202,with,V
202,Python is,N
202,a,N
202,plus,M
203,CV,Np
203,(,CH
203,tiếng,N
203,việt,M
203,),CH
203,",",CH
203,các,L
203,mẫu,N
203,thiết kế,V
203,đã,R
203,làm,V
203,",",CH
203,Bằng cấp,V
203,chứng chỉ,N
203,liên quan,V
204,Có,V
204,kiến thức,N
204,cơ bản,A
204,về,E
204,xử lý,V
204,nước thải,N
204,và,C
204,các,L
204,phương tiện,N
204,bảo vệ,V
204,môi trường,N
204,.,CH
205,Tư duy,N
205,đặt,V
205,khách hàng,N
205,làm,V
205,trung tâm,N
205,.,CH
206,Có,V
206,khả năng,N
206,đọc,V
206,hiểu,V
206,",",CH
206,dịch,N
206,được,V
206,tài liệu,N
206,tiếng,N
206,Anh,Np
206,chuyên ngành,V
206,",",CH
206,có,V
206,khả năng,N
206,giao tiếp,V
206,được,R
206,tiếng,N
206,Anh,Np
206,mức độ,V
206,trung bình,A
206,khá,R
206,trở,V
206,lên,V
206,.,CH
207,Được,V
207,thưởng nhân,V
207,các,L
207,ngày,N
207,lễ,N
207,",",CH
207,tết,N
207,và,C
207,các,L
207,sự kiện,N
207,đặc biệt,A
207,của,E
207,Ocean Edu,Np
207,.,CH
208,Đạo đức,N
208,nghề nghiệp,N
208,tốt,A
208,",",CH
208,có,V
208,tinh thần,N
208,cầu tiến,A
208,",",CH
208,học hỏi,V
208,và,C
208,chủ động,V
208,trong,E
208,công việc,N
208,.,CH
209,●,N
209,Kỹ năng,N
209,giao tiếp,V
209,bằng,E
209,Tiếng,N
209,Anh,Np
209,là,V
209,một,M
209,lợi thế,N
209,.,CH
210,Quyền lợi,N
211,Thu nhập,N
211,không,R
211,giới hạn,V
211,",",CH
211,tùy,N
211,thuộc,V
211,vào,E
211,khả năng,N
211,.,CH
212,Địa điểm,N
212,làm việc,V
212,:,CH
212,489,N
212,Hoàng Quốc Việt,Np
212,",",CH
212,Cổ Nhuế,Np
212,",",CH
212,Cầu Giấy,Np
212,",",CH
212,Hà Nội,Np
213,Làm,V
213,tại,E
213,Công ty,N
213,dẫn đầu,V
213,thị trường,N
213,nội thất,N
213,và,C
213,vật liệu,N
213,xây dựng,V
213,cao cấp,A
213,.,CH
214,Có,V
214,sức,N
214,khỏe,V
214,tốt,A
214,.,CH
215,Tác phong,N
215,làm việc,V
215,nhanh nhẹn,A
215,",",CH
215,trung thực,A
215,",",CH
215,chính xác,A
215,",",CH
215,có,V
215,trách nhiệm,N
215,",",CH
215,có,V
215,ý thức,N
215,tự giác,A
215,",",CH
215,chủ động,N
215,trong,E
215,công việc,N
215,.,CH
216,+,N
216,Tin học,N
216,văn phòng,N
216,thành thạo,A
216,;,CH
217,Kỹ năng,N
217,giao tiếp,V
217,",",CH
217,thuyết phục,V
217,khách hàng,N
218,Bằng cấp,N
218,:,CH
218,Tốt nghiệp,V
218,đại học,N
218,chuyên ngành,N
218,kinh tế,N
218,",",CH
218,tài chính,N
218,",",CH
218,ngân hàng,N
218,hoặc,C
218,tương đương,A
218,.,CH
219,Khả năng,N
219,học hỏi,V
219,và,C
219,cập nhật,M
220,Tốt nghiệp,V
220,đại học,N
220,hoặc,C
220,cao đẳng,M
221,1,M
221,.,CH
221,Nam,Np
221,",",CH
221,nữ,N
221,.,CH
221,Tốt nghiệp,V
221,:,CH
221,Trung cấp,N
221,trở,V
221,lên,V
222,Quyền lợi,N
222,được,V
222,hưởng,V
223,12,M
223,h00,N
224,Tinh thần,N
224,học hỏi,V
224,và,C
224,cầu tiến,V
224,.,CH
225,Quyền lợi,N
225,được,V
225,hưởng,V
225,:,CH
226,Thành thạo,N
226,tin học,N
226,văn phòng,N
226,",",CH
226,có,V
226,kỹ năng,N
226,Tiếng,Np
226,Anh,Np
226,cơ bản,A
226,(,CH
226,nghe,V
227,●,N
227,Có,V
227,mong muốn,V
227,làm việc,V
227,lâu dài,A
227,tại,E
227,công ty,N
227,.,CH
228,Khả năng,N
228,làm việc,V
228,độc lập,N
228,",",CH
228,làm việc,V
228,nhóm,N
228,tốt,A
229,·,N
229,Trình độ,N
229,học vấn,N
229,:,CH
229,Đại học,N
229,trở,V
229,lên,V
229,.,CH
230,•,N
230,Có,V
230,tinh thần,N
230,trách nhiệm,N
230,cao,A
230,và,C
230,kỹ năng,N
230,làm việc,V
230,nhóm,N
230,",",CH
230,chịu,V
230,được,V
230,áp lực,N
230,công việc,N
231,Ưu tiên,N
231,sử dụng,V
231,thành thạo,N
231,máy vi tính,N
231,",",CH
231,Word,Np
231,",",CH
231,Excel,Np
231,.,CH
232,Mức,N
232,lương,N
232,khởi điểm,N
232,11-13,M
232,triệu,M
232,/,CH
232,tháng,N
232,+,V
232,thưởng,V
232,.,CH
233,Làm việc,V
233,từ,E
233,thứ,N
233,2,M
233,đến,E
233,thứ,N
233,7,M
233,hàng,N
233,tuần,N
233,(,CH
233,nghỉ,V
233,Chủ nhật,N
233,),CH
234,Khả năng,N
234,làm việc,V
234,độc lập,A
234,và,C
234,khả năng,N
234,chủ động,V
234,đưa,V
234,ra,V
234,ý tưởng,N
234,cho,E
234,các,L
234,tình huống,N
234,khách hàng,N
234,.,CH
235,Bộ,N
235,hồ sơ,N
235,đầy đủ,A
235,chỉ,R
235,nộp,V
235,khi,N
235,ứng viên,V
235,phỏng vấn,V
235,có,V
235,kết quả,N
235,đạt,V
235,.,CH
236,Năng động,N
236,",",CH
236,chịu khó,A
236,",",CH
236,ham,V
236,học hỏi,V
236,;,CH
237,Du lịch,V
237,cùng với,N
237,công ty,N
238,·,N
238,Có,V
238,kỹ năng,N
238,bán,V
238,hàng,N
238,B2B,Np
238,",",CH
238,tư vấn,V
238,thuyết phục,V
238,khách hàng,N
239,Trình độ,N
239,chuyên môn,N
239,:,CH
240,●,N
240,Nhiệt tình,N
240,và,C
240,năng lượng,M
241,+,V
241,Kỹ năng,N
241,tổng hợp,A
241,và,C
241,phân tích,V
241,số liệu,M
242,Kỹ năng,N
242,trao đổi,V
242,thông tin,N
242,tốt,A
242,",",CH
242,thông thạo,V
242,phần mềm,N
242,Altium,Np
243,Yêu cầu,N
243,ứng viên,M
244,–,CH
244,Thu nhập,N
244,cạnh tranh,V
244,(,CH
244,Lương cứng,V
244,+,N
244,Thưởng KPIs,Np
244,hàng,N
244,tháng,N
244,giữa,E
244,năm,N
244,cuối,N
244,năm,M
244,),CH
244,đề xuất,V
244,tăng,V
244,lương,N
244,theo,V
244,năm,N
244,.,CH
245,Yêu cầu,N
245,Nam giới,V
245,Khỏe mạnh,N
245,",",CH
245,nhanh nhẹn,A
245,",",CH
245,cẩn thận,A
246,Ưu tiên,N
246,có,V
246,chứng chỉ,N
246,hành nghề,V
247,Trình độ,N
247,:,CH
247,Cao đẳng,N
247,trở,V
247,lên,V
248,Nhanh nhạy,N
248,trong,E
248,nắm bắt,N
248,",",CH
248,giải quyết,V
248,vấn đề,N
248,.,CH
249,Tác phong,N
249,làm việc,V
249,chuyên nghiệp,A
249,",",CH
249,có,V
249,gu,N
249,thẩm mỹ,V
249,tốt,A
249,",",CH
249,có,V
249,hiểu biết,N
249,về,V
249,Kinh doanh,V
249,online,M
250,<,N
250,Preferable,Np
250,Skill,Np
250,/,CH
250,Experience,Np
250,>,CH
250,・,N
250,Have,Np
250,working,V
250,experience,N
250,in,V
250,Japanese,Np
250,companies,V
250,.,CH
250,・,V
250,Graduated from,N
250,Economics,Np
250,relating,V
250,faculty,N
250,University ・,N
250,Proficient,Np
250,at,V
250,Excel,Np
250,.,CH
250,・,N
250,Experience,Np
250,with,V
250,MRP,Np
250,/,CH
250,ERP,Np
250,software,V
250,is,N
250,preferable,V
250,.,CH
250,・,N
250,Japanese,Np
250,skill,M
251,–,CH
251,Bạn,N
251,là,V
251,người,N
251,trẻ,A
251,",",CH
251,năng động,A
251,",",CH
251,tốt nghiệp,V
251,Cao đẳng,N
251,",",CH
251,Đại học,N
251,–,CH
251,Bạn,N
251,là,V
251,người,N
251,Việt Nam,Np
251,hoặc,C
251,người,N
251,nước ngoài,N
251,thành thạo,V
251,tiếng,N
251,Việt,Np
251,–,CH
251,Bạn,N
251,sử dụng,V
251,thành thạo,N
251,tiếng,N
251,Thái,Np
251,(,CH
251,nói,V
251,và,C
251,viết,V
251,),CH
251,–,CH
251,Thành thạo,V
251,đánh máy,N
251,",",CH
251,nhanh nhẹn,A
251,",",CH
251,giao tiếp,V
251,tốt,A
251,–,CH
251,Có,V
251,laptop,N
251,phục vụ,V
251,công việc,N
251,và,C
251,làm,V
251,được,R
251,xoay ca,V
251,:,CH
251,8,M
251,h,N
252,Được,V
252,hỗ trợ,V
252,bữa,N
252,ăn,V
252,trưa,N
252,miễn phí,V
252,tại,E
252,Công ty,N
252,.,CH
253,–,CH
253,Tiếng,N
253,Anh,Nc
253,giao tiếp,V
253,cơ bản,A
254,Giới tính,N
254,:,CH
254,Nữ,N
255,2-3,N
255,years,V
255,experience,N
255,in,V
255,SEO,Np
256,Ưu tiên,V
256,các,L
256,bạn,N
256,có,V
256,kinh nghiệm,N
256,quản lý,V
256,đội,N
256,nhóm,N
256,Marketing,Np
256,online,M
257,Quyền lợi,N
257,được,V
257,hưởng,V
258,Có,V
258,khả năng,N
258,làm việc,V
258,độc lập,A
258,",",CH
258,làm việc,V
258,theo,V
258,nhóm,N
258,.,CH
259,Hỗ trợ,V
259,xử lý,V
259,nghiệp vụ,N
259,kế toán,N
259,",",CH
259,tài chính,N
259,trong,E
259,trên,E
259,hệ thống,N
259,SAP,Np
260,Thành thạo,N
260,word,N
260,",",CH
260,excel,N
260,",",CH
260,ppt,M
261,·,N
261,Acts as,V
261,team,N
261,leader,M
261,/,CH
261,facilitator,N
261,and demonstrates,N
261,Leadership,Np
261,ability,V
261,to influence,N
261,",",CH
261,persuade and,N
261,convince,M
262,Ưu tiên,V
262,các,L
262,ứng viên,N
262,đã,R
262,từng,R
262,làm,V
262,trong,E
262,các,L
262,Công ty,N
262,trong,E
262,lĩnh vực,N
262,công nghiệp,N
262,/,CH
262,nữ,N
262,trang,N
262,/,CH
262,nha khoa,N
262,/,CH
262,giáo dục,V
262,.,CH
263,Có,V
263,khả năng,N
263,tự,P
263,nhận diện,V
263,rủi ro,A
263,tốt,A
263,",",CH
263,phân tích,V
263,nguyên nhân,N
263,gốc rễ,V
263,và,C
263,đưa,V
263,ra,V
263,được,R
263,các,L
263,khuyến nghị,N
263,giảm thiểu,V
263,rủi ro,A
263,mang,V
263,tính chất,N
263,thực tiễn,N
263,cao,A
263,.,CH
264,Có,V
264,khả năng,N
264,sáng tạo,V
264,cao,A
264,",",CH
264,đưa,V
264,ra,V
264,những,L
264,chiến lược,N
264,sản phẩm,N
264,cho,E
264,công ty,N
264,.,CH
265,2,M
265,.,CH
265,Kỹ năng,N
265,:,CH
266,Khai thác,V
266,",",CH
266,xử lý,V
266,",",CH
266,phân tích,V
266,dữ liệu,N
266,bằng,E
266,các,L
266,công cụ,N
266,phần mềm,N
266,hỗ trợ,V
266,.,CH
267,Báo,N
267,xấu,A
268,Follow,Np
268,LinkedIn Page,Np
268,cùng,A
268,MB,Np
268,để,E
268,cập nhật,V
268,thông tin,N
268,tuyển dụng,N
268,",",CH
268,hướng dẫn,V
268,các,L
268,vòng,N
268,thi tuyển,N
268,và,C
268,tip,N
268,phát triển,V
268,sự nghiệp,N
268,thành công,V
268,tại,E
268,:,CH
268,https://www.linkedin.com/company/mbbank,M
269,Quyền lợi,N
269,:,CH
270,Có,V
270,kỹ năng,N
270,quản lý,V
270,thời gian,N
270,và,C
270,quản lý,V
270,công việc,N
271,Tinh thần,N
271,trách nhiệm,N
271,",",CH
271,làm việc,V
271,nhóm,N
271,và,C
271,làm việc,V
271,độc lập,A
271,tốt,A
272,Được,V
272,thưởng nhân,V
272,các,L
272,ngày,N
272,lễ,N
272,",",CH
272,tết,N
272,và,C
272,các,L
272,sự kiện,N
272,đặc biệt,A
272,của,E
272,Ocean Edu,Np
272,.,CH
273,Khai,V
273,thuế,N
273,",",CH
273,làm,V
273,báo cáo,V
273,tài chính,N
274,Yêu cầu,N
274,công việc,N
274,:,CH
275,Xác định,V
275,theo nghiệp,N
275,bán,V
275,hàng,N
275,/,CH
275,kinh doanh,V
275,.,CH
276,QUYỀN LỢI,N
276,ỨNG VIÊN,Np
277,Tốt nghiệp,V
277,các,L
277,khối,N
277,ngành,N
277,về,E
277,nông nghiệp,N
277,",",CH
277,cây trồng,M
278,Tiêu đề,N
278,:,CH
278,Họ,P
278,và,C
278,tên,N
278,–,CH
278,Vị trí,N
278,ứng tuyển,M
279,Có,V
279,kinh,N
279,về,E
279,các,L
279,công việc,N
279,của,E
279,kế toán,N
279,bán,V
279,hàng,N
279,.,CH
280,Đã,R
280,có,V
280,kinh nghiệm,N
280,phát triển,V
280,hệ thống,N
280,liên quan,V
280,đến,E
280,Ngân hàng,N
280,số,N
280,",",CH
280,AI,P
280,hoặc,C
280,các,L
280,hệ thống,N
280,phần mềm,N
280,CNTT,Np
280,khác,A
280,của,E
280,Ngân hàng,N
280,.,CH
281,+,N
281,Làm việc,V
281,tại,E
281,Doanh nghiệp,N
281,lớn,A
281,là,C
281,Chủ,N
281,đầu tư,V
281,",",CH
281,hoạt động,V
281,đa,V
281,ngành nghề,N
281,trong,E
281,các,L
281,lĩnh vực,N
281,:,CH
281,Bất động sản,N
281,;,CH
281,Sản xuất,V
281,công nghiệp,N
281,;,CH
281,Năng lượng,N
281,và,C
281,các,L
281,ngành,N
281,Dịch vụ,N
281,khác,A
281,.,CH
282,Yêu cầu,N
282,công việc,N
283,Phẩm chất,N
283,đạo đức,N
283,tốt,A
283,",",CH
283,có,V
283,kỹ năng,N
283,phối hợp,V
283,và,C
283,làm việc,V
283,theo,V
283,nhóm,N
284,–,CH
284,Tuổi,N
284,từ,E
284,23,M
284,tuổi,N
284,trở,V
284,lên,V
284,",",CH
284,ưu tiên,A
284,ứng viên,V
284,trong,E
284,nội thành,N
284,Hải Phòng,Np
285,Có,V
285,ý định,N
285,làm việc,V
285,lâu dài,A
285,.,CH
286,1,M
286,.,CH
286,Trình độ,N
286,:,CH
287,Chế đố,N
287,sinh nhật,N
287,",",CH
287,hiếu hỉ,N
287,",",CH
287,ốm đau,N
287,.... thưởng,V
287,các,L
287,dịp,N
287,đặc biệt,A
287,trong,E
287,năm,M
288,Thứ,N
288,6,M
288,+,N
288,1,M
288,ngày,N
288,T7,Np
288,/,CH
288,tháng,N
289,Tư duy,N
289,quản lý,V
289,và,C
289,nắm bắt,V
289,thị trường,N
289,tốt,A
290,Có,V
290,tinh thần,N
290,trách nhiệm,N
290,",",CH
290,chịu,V
290,được,V
290,áp lực,N
290,",",CH
290,kỹ năng,N
290,sắp xếp,V
290,công việc,N
291,Chương trình,N
291,khám,V
291,sức khỏe,N
291,cao cấp,A
291,",",CH
291,du lịch,V
291,nghỉ dưỡng,V
291,",",CH
291,teambuilding,V
291,hàng,N
291,năm,M
291,;,CH
291,chế độ,N
291,thăm hỏi,V
291,CBCNV,Np
291,",",CH
291,tứ thân,V
291,Phụ mẫu,N
291,",",CH
291,con cái,N
291,ốm đau,A
291,",",CH
291,Hiếu,Np
291,",",CH
291,Hỷ,Np
291,;,CH
291,CBCNV,Np
291,sinh,V
291,con,N
291,hoặc,C
291,CBCNV,Np
291,có,V
291,Vợ,N
291,sinh,V
291,con,N
291,.,CH
292,Thời gian,N
293,9,M
293,.,CH
293,Thực hiện,V
293,các,L
293,công việc,N
293,khác,A
293,theo,V
293,chỉ đạo,V
293,của,E
293,Ban,N
293,lãnh đạo,N
293,Công ty,N
293,theo,V
293,đúng,A
293,chức năng,N
293,nhiệm vụ,N
294,Hiểu biết,N
294,về,E
294,các,L
294,quy định,N
294,của,E
294,Pháp luật,N
294,",",CH
294,đặc biệt,A
294,là,C
294,các,L
294,quy định,N
294,liên quan,V
294,dến,V
294,các,L
294,công tác,N
294,tín dụng,N
294,.,CH
295,•,N
295,Ưu tiên,V
295,ứng viên,N
295,có,V
295,kinh nghiệm,N
295,sử dụng,V
295,DMS,Np
295,hoặc,C
295,các,L
295,hệ thống,N
295,tương tự,A
295,.,CH
296,Chú trọng,V
296,chất lượng,N
296,công việc,N
296,.,CH
297,Các,L
297,điều kiện,N
297,khác,A
297,:,CH
298,Có,V
298,tinh thần,N
298,đồng đội,N
298,",",CH
298,chủ động,V
298,trong,E
298,công việc,N
298,.,CH
299,■,N
299,Có,V
299,kiến thức,N
299,về,E
299,hệ,N
299,quản trị,V
299,CSDL,Np
299,:,CH
299,SQL,Np
299,",",CH
299,Postgres,Np
299,.,CH
300,Kỹ năng,N
300,phân tích,V
300,các,L
300,số liệu,N
300,thị trường,N
300,để,E
300,tìm,V
300,ra,V
300,các,L
300,cơ hội,N
300,mới,R
301,·,N
301,BHXH,Np
301,",",CH
301,BHYT,Np
301,",",CH
301,BHTN,Np
301,theo,V
301,pháp luật,N
301,hiện hành,N
301,.,CH
302,Năng động,A
302,",",CH
302,tự,P
302,trau dồi,V
302,",",CH
302,nâng,V
302,cao,A
302,bản thân,N
303,QUYỀN LỢI,N
303,:,CH
304,Giới tính,N
304,:,CH
304,NAM,Np
304,/,CH
304,NỮ,N
305,Email,Np
305,:,CH
305,tuyendung.bic@bidv.com.vn,M
306,Qualifications,Np
306,",",CH
306,Knowledge,Ny
306,&,CH
306,Experience,Ny
306,/,CH
306,Bằng cấp,N
306,",",CH
306,Kiến thức,N
306,&,CH
306,Kinh Nghiệm,Ny
307,Cơ hội,N
307,thăng tiến,V
307,",",CH
307,phát triển,V
307,nghề nghiệp,N
307,theo,V
307,năng lực,N
307,không,R
307,giới hạn,V
307,.,CH
308,Có,V
308,kỹ năng,N
308,giao tiếp,V
308,tốt,A
308,là,V
308,một,M
308,lợi thế,N
308,.,CH
309,Kinh nghiệm,N
309,tối thiểu,A
309,6,M
309,tháng,N
