sentence_id,word,pos,tag
278,Vị trí,N,O
278,ứng tuyển,M,O
279,Có,V,O
279,kinh,N,B-Skill
279,về,E,I-Skill
279,các,L,I-Skill
279,công việc,N,I-Skill
279,của,E,I-Skill
279,kế toán,N,I-Skill
279,bán,V,I-Skill
279,hàng,N,I-Skill
279,.,CH,O
280,Đã,R,O
280,có,V,O
280,kinh nghiệm,N,B-Skill
280,phát triển,V,I-Skill
280,hệ thống,N,I-Skill
280,liên quan,V,I-Skill
280,đến,E,I-Skill
280,Ngân hàng,N,I-Skill
280,số,N,I-Skill
280,",",CH,I-Skill
280,AI,P,I-Skill
280,hoặc,C,I-Skill
280,các,L,I-Skill
280,hệ thống,N,I-Skill
280,phần mềm,N,I-Skill
280,CNTT,Np,I-Skill
280,khác,A,O
280,của,E,O
280,Ngân hàng,N,O
280,.,CH,O
281,+,N,O
281,Làm việc,V,O
281,tại,E,O
281,Doanh nghiệp,N,O
281,lớn,A,O
281,là,C,O
281,Chủ,N,O
281,đầu tư,V,O
281,",",CH,O
281,hoạt động,V,O
281,đa,V,O
281,ngành nghề,N,O
281,trong,E,O
281,các,L,O
281,lĩnh vực,N,B-Skill
281,:,CH,I-Skill
281,Bất động sản,N,I-Skill
281,;,CH,I-Skill
281,Sản xuất,V,I-Skill
281,công nghiệp,N,I-Skill
281,;,CH,I-Skill
281,Năng lượng,N,I-Skill
281,và,C,I-Skill
281,các,L,I-Skill
281,ngành,N,I-Skill
281,Dịch vụ,N,I-Skill
281,khác,A,I-Skill
281,.,CH,O
282,Yêu cầu,N,O
282,công việc,N,O
283,Phẩm chất,N,B-Skill
283,đạo đức,N,I-Skill
283,tốt,A,I-Skill
283,",",CH,O
283,có,V,O
283,kỹ năng,N,B-Skill
283,phối hợp,V,I-Skill
283,và,C,I-Skill
283,làm việc,V,I-Skill
283,theo,V,I-Skill
283,nhóm,N,I-Skill
284,–,CH,O
284,Tuổi,N,O
284,từ,E,O
284,23,M,O
284,tuổi,N,O
284,trở,V,O
284,lên,V,O
284,",",CH,O
284,ưu tiên,A,O
284,ứng viên,V,O
284,trong,E,O
284,nội thành,N,O
284,Hải Phòng,Np,O
285,Có,V,O
285,ý định,N,O
285,làm việc,V,O
285,lâu dài,A,O
285,.,CH,O
286,1,M,O
286,.,CH,O
286,Trình độ,N,O
286,:,CH,O
287,Chế đố,N,O
287,sinh nhật,N,O
287,",",CH,O
287,hiếu hỉ,N,O
287,",",CH,O
287,ốm đau,N,O
287,.... thưởng,V,O
287,các,L,O
287,dịp,N,O
287,đặc biệt,A,O
287,trong,E,O
287,năm,M,O
288,Thứ,N,O
288,6,M,O
288,+,N,O
288,1,M,O
288,ngày,N,O
288,T7,Np,O
288,/,CH,O
288,tháng,N,O
289,Tư duy,N,B-Skill
289,quản lý,V,I-Skill
289,và,C,I-Skill
289,nắm bắt,V,I-Skill
289,thị trường,N,I-Skill
289,tốt,A,I-Skill
290,Có,V,O
290,tinh thần,N,B-Skill
290,trách nhiệm,N,I-Skill
290,",",CH,O
290,chịu,V,B-Skill
290,được,V,I-Skill
290,áp lực,N,I-Skill
290,",",CH,O
290,kỹ năng,N,B-Skill
290,sắp xếp,V,I-Skill
290,công việc,N,I-Skill
291,Chương trình,N,O
291,khám,V,O
291,sức khỏe,N,O
291,cao cấp,A,O
291,",",CH,O
291,du lịch,V,O
291,nghỉ dưỡng,V,O
291,",",CH,O
291,teambuilding,V,O
291,hàng,N,O
291,năm,M,O
291,;,CH,O
291,chế độ,N,O
291,thăm hỏi,V,O
291,CBCNV,Np,O
291,",",CH,O
291,tứ thân,V,O
291,Phụ mẫu,N,O
291,",",CH,O
291,con cái,N,O
291,ốm đau,A,O
291,",",CH,O
291,Hiếu,Np,O
291,",",CH,O
291,Hỷ,Np,O
291,;,CH,O
291,CBCNV,Np,O
291,sinh,V,O
291,con,N,O
291,hoặc,C,O
291,CBCNV,Np,O
291,có,V,O
291,Vợ,N,O
291,sinh,V,O
291,con,N,O
291,.,CH,O
292,Thời gian,N,O
293,9,M,O
293,.,CH,O
293,Thực hiện,V,O
293,các,L,O
293,công việc,N,O
293,khác,A,O
293,theo,V,O
293,chỉ đạo,V,O
293,của,E,O
293,Ban,N,O
293,lãnh đạo,N,O
293,Công ty,N,O
293,theo,V,O
293,đúng,A,O
293,chức năng,N,O
293,nhiệm vụ,N,O
294,Hiểu biết,N,B-Skill
294,về,E,I-Skill
294,các,L,I-Skill
294,quy định,N,I-Skill
294,của,E,I-Skill
294,Pháp luật,N,I-Skill
294,",",CH,O
294,đặc biệt,A,O
294,là,C,O
294,các,L,O
294,quy định,N,B-Skill
294,liên quan,V,I-Skill
294,dến,V,I-Skill
294,các,L,I-Skill
294,công tác,N,I-Skill
294,tín dụng,N,I-Skill
294,.,CH,O
295,•,N,O
295,Ưu tiên,V,O
295,ứng viên,N,O
295,có,V,O
295,kinh nghiệm,N,B-Skill
295,sử dụng,V,I-Skill
295,DMS,Np,I-Skill
295,hoặc,C,O
295,các,L,O
295,hệ thống,N,O
295,tương tự,A,O
295,.,CH,O
296,Chú trọng,V,B-Skill
296,chất lượng,N,I-Skill
296,công việc,N,I-Skill
296,.,CH,O
297,Các,L,O
297,điều kiện,N,O
297,khác,A,O
297,:,CH,O
298,Có,V,O
298,tinh thần,N,B-Skill
298,đồng đội,N,I-Skill
298,",",CH,O
298,chủ động,V,B-Skill
298,trong,E,I-Skill
298,công việc,N,I-Skill
298,.,CH,O
299,■,N,O
299,Có,V,O
299,kiến thức,N,B-Skill
299,về,E,I-Skill
299,hệ,N,I-Skill
299,quản trị,V,I-Skill
299,CSDL,Np,I-Skill
299,:,CH,I-Skill
299,SQL,Np,I-Skill
299,",",CH,I-Skill
299,Postgres,Np,I-Skill
299,.,CH,O
300,Kỹ năng,N,B-Skill
300,phân tích,V,I-Skill
300,các,L,I-Skill
300,số liệu,N,I-Skill
300,thị trường,N,I-Skill
300,để,E,O
300,tìm,V,O
300,ra,V,O
300,các,L,O
300,cơ hội,N,O
300,mới,R,O
301,·,N,O
301,BHXH,Np,O
301,",",CH,O
301,BHYT,Np,O
301,",",CH,O
301,BHTN,Np,O
301,theo,V,O
301,pháp luật,N,O
301,hiện hành,N,O
301,.,CH,O
302,Năng động,A,B-Skill
302,",",CH,O
302,tự,P,B-Skill
302,trau dồi,V,I-Skill
302,",",CH,O
302,nâng,V,B-Skill
302,cao,A,I-Skill
302,bản thân,N,I-Skill
303,QUYỀN LỢI,N,O
303,:,CH,O
304,Giới tính,N,O
304,:,CH,O
304,NAM,Np,O
304,/,CH,O
304,NỮ,N,O
305,Email,Np,O
305,:,CH,O
305,tuyendung.bic@bidv.com.vn,M,O
306,Bằng cấp,N,O
306,",",CH,O
306,Kiến thức,N,O
306,&,CH,O
306,Kinh Nghiệm,Ny,O
307,Cơ hội,N,O
307,thăng tiến,V,O
307,",",CH,O
307,phát triển,V,O
307,nghề nghiệp,N,O
307,theo,V,O
307,năng lực,N,O
307,không,R,O
307,giới hạn,V,O
307,.,CH,O
308,Có,V,O
308,kỹ năng,N,B-Skill
308,giao tiếp,V,I-Skill
308,tốt,A,I-Skill
308,là,V,O
308,một,M,O
308,lợi thế,N,O
308,.,CH,O
309,Kinh nghiệm,N,O
309,tối thiểu,A,O
309,6,M,O
309,tháng,N,O
309,ở,E,O
309,vị trí,N,O
309,tương đương,A,O
309,.,CH,O
310,Độc lập,N,B-Skill
310,và,C,I-Skill
310,chủ động,V,I-Skill
310,trong,E,I-Skill
310,công việc,N,I-Skill
310,.,CH,O
311,Giới tính,N,O
311,:,CH,O
311,Nữ,N,O
311,",",CH,O
311,Ngoại hình,V,B-Skill
311,dễ,A,I-Skill
311,nhìn,V,I-Skill
311,",",CH,O
311,gương mặt,N,B-Skill
311,tươi tắn,A,I-Skill
311,",",CH,O
311,giọng,N,B-Skill
311,nói,V,I-Skill
311,nhẹ nhàng,A,I-Skill
311,không,R,I-Skill
311,ngọng,V,I-Skill
311,hoặc,C,I-Skill
311,tiếng,N,I-Skill
311,địa phương,N,I-Skill
311,.,CH,O
311,Cao từ,N,O
311,1.58,M,O
311,m,Nu,O
311,trở,V,O
311,lên,V,O
311,.,CH,O
312,Lợi ích,N,O
312,khác,A,O
313,•,N,O
313,Ưu tiên,V,O
313,các,L,O
313,ứng viên,N,O
313,đã,R,O
313,có,V,O
313,kinh nghiệm,N,B-Skill
313,về,V,I-Skill
313,tài trợ,V,I-Skill
313,thương mại,N,I-Skill
313,và,C,I-Skill
313,thanh toán,V,I-Skill
313,quốc tế,N,I-Skill
314,Quyền lợi,N,O
315,Đã,R,O
315,có,V,O
315,Chứng chỉ,N,B-Skill
315,hành nghề,V,I-Skill
315,giám sát,V,I-Skill
315,thi công,V,I-Skill
315,xây dựng,V,I-Skill
315,hạng,N,O
315,I,M,O
315,(,CH,O
315,còn,V,O
315,hạn,N,O
315,sử dụng,V,O
315,),CH,O
315,.,CH,O
316,•,N,O
316,Kỹ năng,N,B-Skill
316,quản lý,V,I-Skill
316,thời gian,N,I-Skill
316,",",CH,O
316,phân tích,V,B-Skill
316,và,C,I-Skill
316,giải quyết,V,I-Skill
316,vấn đề,N,I-Skill
316,.,CH,O
317,Có,V,O
317,chứng chỉ,N,B-Skill
317,CPA,Np,I-Skill
317,",",CH,I-Skill
317,ACCA,Np,I-Skill
317,hoặc,C,O
317,Master,Np,O
317,ngành,N,B-Skill
317,kinh tế,N,I-Skill
317,là,V,O
317,một,M,O
317,lợi thế,N,O
317,so sánh,V,O
317,;,CH,O
318,Văn phòng,N,O
318,làm việc,V,O
318,sang trọng,A,O
318,",",CH,O
318,hiện đại,A,O
318,",",CH,O
318,có,V,O
318,Phòng,N,O
318,thư giãn,M,O
319,2,M,O
319,.,CH,O
319,Phát triển,V,O
319,nghề nghiệp,N,O
319,:,CH,O
320,Có,V,O
320,kinh nghiệm,N,B-Skill
320,làm,V,I-Skill
320,kế toán,V,I-Skill
320,cho,E,I-Skill
320,công ty,N,I-Skill
320,xây dựng,V,I-Skill
320,hoặc,C,I-Skill
320,đơn vị,N,I-Skill
320,vật liệu,N,I-Skill
320,xây dựng,V,I-Skill
320,càng,R,O
320,tốt,A,O
320,.,CH,O
321,Có,V,O
321,tinh thần,N,B-Skill
321,trách nhiệm,N,I-Skill
321,cao,A,I-Skill
321,.,CH,O
323,Ưu tiên,N,O
323,ứng viên,V,O
323,có,V,O
323,khả năng,N,B-Skill
323,ngoại ngữ,N,I-Skill
324,Vi tính,N,O
324,:,CH,O
324,Sử dụng,V,B-Skill
324,thành thạo,V,I-Skill
324,vi tính,N,I-Skill
324,văn phòng,N,I-Skill
324,.,CH,O
325,Các,L,O
325,chế độ,N,O
325,đãi ngộ,V,O
325,",",CH,O
325,quyền lợi,N,O
325,khác,A,O
325,:,CH,O
326,Đam mê,V,B-Skill
326,kinh doanh,V,I-Skill
326,",",CH,O
326,chịu,V,B-Skill
326,được,V,I-Skill
326,áp lực,N,I-Skill
326,công việc,N,I-Skill
326,",",CH,O
326,kiên trì,N,B-Skill
326,và,C,O
326,có,V,O
326,tinh thần,N,B-Skill
326,giải quyết,V,I-Skill
326,khó khăn,A,I-Skill
326,.,CH,O
327,Sử dụng,V,B-Skill
327,vi tính,N,I-Skill
327,văn phòng,N,I-Skill
327,thành thạo,N,I-Skill
327,(,CH,I-Skill
327,Word,Np,I-Skill
327,",",CH,I-Skill
327,Excel,Np,I-Skill
327,...,CH,O
327,),CH,O
327,;,CH,O
328,17,M,O
328,h00,N,O
328,Thứ,N,O
328,2,M,O
328,tới,E,O
328,Thứ,N,O
328,6,M,O
328,(,CH,O
328,nghỉ,V,O
328,trưa,N,O
328,12,M,O
328,h00,N,O
329,Có,V,O
329,kiến thức,N,B-Skill
329,cơ bản,A,I-Skill
329,về,E,I-Skill
329,hệ thống,N,I-Skill
329,",",CH,I-Skill
329,Network,Np,I-Skill
329,",",CH,I-Skill
329,OS,Np,I-Skill
329,(,CH,I-Skill
329,Window,Np,I-Skill
329,",",CH,I-Skill
329,Linux,Np,I-Skill
329,..,M,O
329,),CH,O
329,là,V,O
329,một,M,O
329,lợi thế,N,O
330,Hưởng,Np,O
330,ưu đãi,V,O
330,khi,N,O
330,sử dụng,V,O
330,thẻ,N,O
330,tập,V,O
330,gym,N,O
330,Elite Fitness,Np,O
330,và,C,O
330,các,L,O
330,dịch vụ,N,O
330,cao cấp,A,O
330,thuộc,V,O
330,Tập đoàn,N,O
330,BIM,Np,O
331,1,M,O
331,.,CH,O
331,Trình độ,N,O
331,Học vấn,M,O
332,Ít nhất,X,O
332,3,M,O
332,năm,N,O
332,kinh nghiệm,N,O
332,ở,E,O
332,vị trí,N,O
332,tương đương,A,O
332,.,CH,O
333,Tin học,M,B-Skill
334,·,N,O
334,Mức,N,O
334,lương,N,O
334,thưởng,V,O
334,hấp dẫn,V,O
334,và,C,O
334,cạnh tranh,V,O
334,so,V,O
334,với,E,O
334,thị trường,N,O
334,(,CH,O
334,thỏa thuận,V,O
334,theo,V,O
334,năng lực,N,O
334,),CH,O
334,.,CH,O
335,Có,V,O
335,khả năng,N,B-Skill
335,giao tiếp,V,I-Skill
335,",",CH,I-Skill
335,đàm phán,V,I-Skill
335,tốt,A,I-Skill
335,.,CH,O
336,Là,V,O
336,Đại sứ,N,B-Skill
336,thương hiệu,N,I-Skill
336,của,E,I-Skill
336,BU,Np,I-Skill
336,và,C,I-Skill
336,Tập đoàn,N,I-Skill
336,.,CH,O
338,Có,V,O
338,kiến thức,N,O
338,cơ bản,A,O
338,về,E,O
338,xuất nhập khẩu,V,O
338,(,CH,O
338,VD,Np,O
338,:,CH,O
338,L,Ny,O
338,/,CH,O
338,C,Np,O
338,",",CH,O
338,FOB,Np,O
338,",",CH,O
338,v.v.,N,O
338,),CH,O
339,Medici,Np,O
339,khuyến khích,V,O
339,:,CH,O
340,Trung thực,N,B-Skill
340,",",CH,O
340,nhanh nhẹn,A,B-Skill
340,",",CH,O
340,tinh thần,N,B-Skill
340,trách nhiệm,N,I-Skill
340,cao,A,O
340,trong,E,O
340,công việc,N,O
340,.,CH,O
341,·,N,O
341,Kỹ năng,N,B-Skill
341,tổng quát,V,I-Skill
341,:,CH,O
341,Cẩn thận,A,B-Skill
341,",",CH,O
341,chăm chỉ,A,B-Skill
341,",",CH,O
341,truyền đạt,V,B-Skill
341,và,C,O
341,khéo léo,A,B-Skill
341,trong,E,I-Skill
341,giao tiếp,V,I-Skill
341,.,CH,O
342,5,M,O
342,.,CH,O
342,Các,L,O
342,yêu cầu,N,O
342,khác,A,O
343,Năng động,N,B-Skill
343,",",CH,O
343,có,V,O
343,tinh thần,N,B-Skill
343,cầu tiến,A,I-Skill
343,",",CH,O
343,chịu khó,A,B-Skill
343,học hỏi,V,I-Skill
344,Tốt nghiệp,V,O
344,Trung cấp,N,O
344,chuyên ngành,N,B-Skill
344,liên quan,V,I-Skill
344,(,CH,I-Skill
344,Kinh tế,N,I-Skill
344,;,CH,I-Skill
344,Quản trị,V,I-Skill
344,kinh doanh,V,I-Skill
344,;,CH,I-Skill
344,Marketing,Np,I-Skill
344,),CH,O
344,.,CH,O
345,Có,V,O
345,kỹ năng,N,B-Skill
345,nghiên cứu,V,I-Skill
345,thị trường,N,I-Skill
346,Kỹ năng,N,B-Skill
346,vi tính,N,I-Skill
346,tốt,A,I-Skill
346,:,CH,I-Skill
346,Outlook,Np,I-Skill
346,",",CH,I-Skill
346,Word,Np,I-Skill
346,",",CH,I-Skill
346,Excel,Np,I-Skill
346,",",CH,I-Skill
346,PowerPoint,Np,I-Skill
347,Sử dụng,V,B-Skill
347,thành thạo,N,I-Skill
347,phần mềm,N,I-Skill
347,Adobe Creative,Np,I-Skill
347,Cloud,Np,I-Skill
347,bao gồm,V,I-Skill
347,Adobe,Np,I-Skill
347,After Effect,Np,I-Skill
347,",",CH,I-Skill
347,Adobe Illustrator,Np,I-Skill
347,",",CH,I-Skill
347,Adobe Photoshop,Np,I-Skill
347,",",CH,I-Skill
347,Adobe Premier,Np,I-Skill
347,",",CH,I-Skill
347,Dựng Phim,Np,I-Skill
347,/,CH,I-Skill
347,Hiệu Ứng,Np,I-Skill
347,Video,Np,I-Skill
348,•,V,O
348,Môi trường,N,O
348,làm việc,V,O
348,trẻ trung,A,O
348,",",CH,O
348,năng động,A,O
348,.,CH,O
349,Sử dụng,V,B-Skill
349,thành thạo,N,I-Skill
349,phần mềm,N,I-Skill
349,Autocad,Np,I-Skill
349,",",CH,O
349,biết,V,B-Skill
349,vẽ,V,I-Skill
349,3D,N,I-Skill
349,là,V,O
349,một,M,O
349,lợi thế,N,O
349,.,CH,O
350,Có,V,O
350,kỹ năng,N,B-Skill
350,viết,V,I-Skill
350,bài,N,I-Skill
350,",",CH,I-Skill
350,định hướng,V,I-Skill
350,",",CH,I-Skill
350,sáng tạo,V,I-Skill
350,và,C,O
350,biết,V,B-Skill
350,nắm bắt,N,I-Skill
350,xu hướng,V,I-Skill
350,content,N,I-Skill
350,",",CH,I-Skill
350,bắt,V,I-Skill
350,trend,M,I-Skill
351,Thời hạn,N,O
351,nhận,V,O
351,hồ sơ,N,O
351,:,CH,O
352,Kinh nghiệm,N,O
352,chuyên môn,N,O
352,:,CH,O
352,Tối thiểu,N,O
352,5,M,O
352,năm,N,O
352,kinh nghiệm,N,B-Skill
352,trong,E,I-Skill
352,lĩnh vực,N,I-Skill
352,ngân hàng,N,I-Skill
352,",",CH,I-Skill
352,tài chính,N,I-Skill
352,",",CH,I-Skill
352,fintech,M,I-Skill
353,kiểm soát,V,O
353,nội bộ,N,O
354,–,CH,O
354,Chế độ,N,O
354,ngày,N,O
354,nghỉ,V,O
354,hấp dẫn,V,O
354,với,E,O
354,chế độ,N,O
354,NGHỈ HÈ,Np,O
354,đặc biệt,A,O
354,của,E,O
354,Công ty,N,O
354,(,CH,O
354,bên,N,O
354,cạnh,N,O
354,thời gian,N,O
354,nghỉ phép,V,O
354,và,C,O
354,nghỉ Lễ,N,O
354,",",CH,O
354,Tết,N,O
354,thông thường,A,O
354,theo,V,O
354,quy định,N,O
354,),CH,O
354,.,CH,O
355,Có thể,R,O
355,sử dụng,V,B-Skill
355,ngoại ngữ,N,I-Skill
355,trong,E,I-Skill
355,công việc,N,I-Skill
355,là,V,O
355,lợi thế,N,O
355,(,CH,O
355,Tiếng,N,B-Skill
355,Anh,Np,I-Skill
355,",",CH,O
355,Tiếng Trung,Np,B-Skill
355,",",CH,O
355,Tiếng,N,B-Skill
355,Hàn,Np,I-Skill
355,",",CH,O
355,Tiếng,Np,B-Skill
355,Nhật,Np,I-Skill
355,),CH,O
356,Thưởng,V,O
356,các,L,O
356,ngày,N,O
356,Lễ,Np,O
356,",",CH,O
356,Tết,Np,O
356,",",CH,O
356,sinh nhật,N,O
356,",",CH,O
356,trợ cấp,V,O
356,",",CH,O
356,...,CH,O
357,Kiến thức,N,B-Skill
357,chuyên môn,N,I-Skill
357,:,CH,O
357,Am hiểu,V,B-Skill
357,về,E,I-Skill
357,hoạt động,V,I-Skill
357,ngân hàng,N,I-Skill
357,",",CH,I-Skill
357,tài chính,N,I-Skill
357,",",CH,I-Skill
357,fintech,M,I-Skill
358,Có,V,O
358,kinh nghiệm,N,O
358,làm việc,V,B-Skill
358,tại,E,I-Skill
358,bộ phận,N,I-Skill
358,Quản lý,V,I-Skill
358,chất lượng,N,I-Skill
358,công ty,N,I-Skill
358,Dược,Np,I-Skill
358,.,CH,O
359,Cẩn thận,A,B-Skill
359,",",CH,O
359,chi tiết,N,B-Skill
359,",",CH,O
359,có,V,O
359,khả năng,N,B-Skill
359,tổ chức,V,I-Skill
359,",",CH,O
359,quản lý,V,B-Skill
359,công việc,N,I-Skill
359,hiệu quả,N,I-Skill
359,.,CH,O
360,Đường,N,O
360,3,M,O
360,tháng,N,O
360,2,M,O
360,",",CH,O
360,phường,N,O
360,12,M,O
360,quận,N,O
360,10,M,O
360,",",CH,O
360,TP,Ny,O
360,HCM,Np,O
361,Có,V,O
361,khả năng,N,B-Skill
361,lên,V,I-Skill
361,kế hoạch,N,I-Skill
361,",",CH,O
361,đề xuất,V,B-Skill
361,các,L,I-Skill
361,giải pháp,N,I-Skill
361,trong,E,O
361,công việc,N,O
362,Có,V,O
362,khả năng,N,B-Skill
362,lãnh đạo,N,I-Skill
362,và,C,O
362,dẫn dắt,V,B-Skill
362,đội,N,I-Skill
362,nhóm,N,I-Skill
362,.,CH,O
363,Khả năng,N,B-Skill
363,phân tích,V,I-Skill
363,",",CH,O
363,tổng hợp,A,B-Skill
363,",",CH,O
363,chịu,V,B-Skill
363,được,V,I-Skill
363,áp lực,N,I-Skill
363,cao,A,I-Skill
363,trong,E,O
363,công việc,N,O
363,.,CH,O
364,Tốt nghiệp,V,O
364,Cao đẳng,N,O
364,trở,V,O
364,lên,V,O
365,Kỹ năng,N,B-Skill
365,giải quyết,V,I-Skill
365,vấn đề,N,I-Skill
365,:,CH,O
365,Có,V,O
365,khả năng,N,O
365,giải quyết,V,B-Skill
365,vấn đề,N,I-Skill
365,nhanh chóng,A,I-Skill
365,",",CH,I-Skill
365,sắc sảo,A,I-Skill
365,",",CH,I-Skill
365,hợp tình,N,I-Skill
365,",",CH,I-Skill
365,hợp lý,A,I-Skill
365,;,CH,O
365,các,L,O
365,lập luận,N,O
365,đưa,V,O
365,ra,V,O
365,rõ ràng,A,O
365,;,CH,O
366,Ham,V,B-Skill
366,học hỏi,V,I-Skill
366,.,CH,O
367,–,CH,O
367,Thời gian,N,O
367,làm việc,V,O
367,:,CH,O
367,theo,V,O
367,ca,N,O
367,của,E,O
367,BP,Np,O
367,ĐP,Np,O
368,Kỹ năng,N,B-Skill
368,quản lý,V,I-Skill
368,",",CH,O
368,lập,V,B-Skill
368,kế hoạch,N,I-Skill
369,Ưu tiên,V,O
369,các,L,O
369,ứng viên,N,O
369,tại,E,O
369,Trà Vinh,Np,O
369,và,C,O
369,các,L,O
369,tỉnh,N,O
369,lân cận,A,O
369,(,CH,O
369,Cần Thơ,Np,O
369,",",CH,O
369,Sóc Trăng,Np,O
369,",",CH,O
369,Đồng Tháp,Np,O
369,…,CH,O
369,.,CH,O
369,),CH,O
370,2,M,O
370,.,CH,O
370,Phát triển,V,O
370,nghề nghiệp,N,O
370,:,CH,O
371,•,N,O
371,Được,Np,O
371,cung cấp,V,O
371,công cụ,N,O
371,hỗ trợ,V,O
371,bán,V,O
371,hàng,N,O
371,và,C,O
371,quản lý,V,O
371,đơn,N,O
371,hàng,N,O
371,;,CH,O
372,Từ,E,O
372,2,M,O
372,năm,N,O
372,kinh nghiệm,M,B-Skill
373,commerce,N,I-Skill
373,",",CH,O
373,quản lý,V,B-Skill
373,nội dung,N,I-Skill
373,(,CH,O
373,E,Np,O
374,Kỹ năng,N,B-Skill
374,giao tiếp,V,I-Skill
374,và,C,I-Skill
374,đàm phán,M,I-Skill
375,Có,V,O
375,ít nhất,X,O
375,2,N,O
375,năm,M,O
375,kinh nghiệm,N,B-Skill
375,trong,E,I-Skill
375,lĩnh vực,N,I-Skill
375,quản lý,V,I-Skill
375,cơ sở,N,I-Skill
375,y tế,N,I-Skill
376,14,M,O
376,.,CH,O
376,Và,C,O
376,được,R,O
376,hưởng,V,O
376,chế độ,N,O
376,ưu đãi,V,O
376,từ,E,O
376,các,L,O
376,dịch vụ,N,O
376,của,E,O
376,Tập đoàn,N,O
376,ECO,Np,O
376,như,C,O
376,:,CH,O
376,tiêm,V,O
376,chủng vacxin,N,O
376,",",CH,O
376,khám chữa,V,O
376,bệnh,N,O
376,tại,E,O
376,bệnh viện,N,O
376,5,M,O
376,sao,P,O
376,chất lượng,N,O
376,cao,A,O
376,",",CH,O
376,mua,V,O
376,hàng,N,O
376,ECOgreen,Np,O
376,…,CH,O
377,Am,Np,B-Skill
377,hiểu,V,I-Skill
377,về,E,I-Skill
377,các,L,I-Skill
377,công cụ,N,I-Skill
377,quảng cáo,V,I-Skill
377,",",CH,I-Skill
377,website,FW,I-Skill
377,",",CH,O
377,…,CH,O
378,Tốt nghiệp,V,O
378,Đại học,N,O
378,trở,V,O
378,lên,V,O
378,",",CH,O
378,các,L,O
378,chuyên ngành,N,B-Skill
378,liên quan,V,I-Skill
378,lĩnh vực,N,I-Skill
378,Luật,N,I-Skill
378,kinh doanh,V,I-Skill
378,",",CH,I-Skill
378,maketing,N,I-Skill
378,",",CH,I-Skill
378,bất động sản,N,I-Skill
378,…,CH,O
379,Kỹ năng,N,O
379,lập,V,B-Skill
379,kế hoạch,N,I-Skill
380,● Độ,M,O
380,tuổi,N,O
380,:,CH,O
380,27,M,O
381,Trình độ,N,O
381,chuyên môn,N,B-Skill
381,:,CH,I-Skill
381,Kinh tế,N,I-Skill
381,",",CH,I-Skill
381,ngoại thương,N,I-Skill
381,.,CH,O
383,•,V,O
383,Tư duy,N,B-Skill
383,làm việc,V,I-Skill
383,",",CH,I-Skill
383,linh hoạt,N,I-Skill
383,trong,E,I-Skill
383,xử lý,V,I-Skill
383,công việc,N,I-Skill
383,logic,A,I-Skill
383,.,CH,O
384,Có,V,O
384,kỹ năng,N,B-Skill
384,quản lý,V,I-Skill
384,",",CH,I-Skill
384,dẫn dắt,V,I-Skill
384,đội,N,I-Skill
384,",",CH,I-Skill
384,nhóm,N,I-Skill
385,Kỹ năng,N,B-Skill
385,tổ chức,V,I-Skill
385,",",CH,O
385,sắp xếp,V,B-Skill
385,và,C,I-Skill
385,xử lý,V,I-Skill
385,công việc,N,O
386,Trình độ,N,O
386,học vấn,N,O
386,:,CH,O
386,Tốt nghiệp,V,O
386,trình độ,N,O
386,Đại học,N,O
386,trở,V,O
386,lên,V,O
387,Lưu ý,N,O
387,Ngân hàng,N,O
387,Việt Á,Np,O
387,sẽ,R,O
387,ưu tiên,V,O
387,cho,E,O
387,những,L,O
387,ứng viên,N,O
387,gửi,V,O
387,CV,Np,O
387,sớm,A,O
387,nhất,A,O
387,trong,E,O
387,tháng,N,O
388,Nộp,V,O
388,Bản Thông tin,N,O
388,ứng viên,V,O
388,theo,V,O
388,mẫu,N,O
388,của,E,O
388,MBS,Np,O
388,theo,V,O
388,hình thức,N,O
388,sau,N,O
388,:,CH,O
389,Chủ động,N,B-Skill
389,",",CH,O
389,quyết đoán,N,B-Skill
389,",",CH,O
389,sáng tạo,V,B-Skill
389,trong,E,I-Skill
389,công việc,N,I-Skill
389,;,CH,O
389,kỹ năng,N,B-Skill
389,giao tiếp,V,I-Skill
389,và,C,I-Skill
389,thuyết trình,N,I-Skill
389,",",CH,I-Skill
389,phản biện,N,I-Skill
389,",",CH,I-Skill
389,giải quyết,V,I-Skill
389,tình huống,N,I-Skill
389,tốt,A,I-Skill
389,.,CH,O
390,Có,V,O
390,từ,E,O
390,2,M,O
390,năm,N,O
390,kinh nghiệm,N,B-Skill
390,làm việc,V,I-Skill
390,trong,E,I-Skill
390,lĩnh vực,N,I-Skill
390,cơ điện,N,I-Skill
390,(,CH,I-Skill
390,chủ,N,I-Skill
390,đầu tư,V,I-Skill
390,;,CH,I-Skill
390,tư vấn,V,I-Skill
390,giám sát,V,I-Skill
390,;,CH,I-Skill
390,tư vấn,V,I-Skill
390,thiết kế,V,I-Skill
390,;,CH,I-Skill
390,tổng,N,I-Skill
390,thầu,V,I-Skill
390,;,CH,I-Skill
390,nhà thầu,N,I-Skill
390,thi công,V,I-Skill
390,lắp đặt,N,I-Skill
390,),CH,O
390,;,CH,O
391,QUYỀN LỢI,N,O
391,ĐƯỢC,Np,O
391,HƯỞNG,Np,O
392,Kiến thức,N,B-Skill
392,về,E,I-Skill
392,hệ thông,N,I-Skill
392,phần mềm,N,I-Skill
392,của,E,I-Skill
392,Ngân hàng,N,I-Skill
392,xuyên,V,O
392,suốt,A,O
