sentence_ID,word,pos
143,và,C
143,xử lý,V
143,phát sinh,V
143,tốt,A
143,;,CH
144,Tính,V
144,kiên nhẫn,A
144,và,C
144,sự,N
144,tỉ mỉ,A
144,trong,E
144,việc làm việc,N
144,với,E
144,tài liệu,N
144,và,C
144,thủ tục,N
144,phức tạp,A
144,;,CH
145,Hiểu biết,N
145,về,V
145,quy định,V
145,về,E
145,bảo mật,V
145,và,C
145,quyền,N
145,riêng tư,A
145,.,CH
146,Nữ,N
146,",",CH
146,24-28 tuổi,N
146,",",CH
146,yêu,V
146,thích,V
146,ngành,N
146,làm đẹp,M
147,Tốt nghiệp,V
147,đại học,N
147,chuyên ngành,N
147,:,CH
147,quản trị,V
147,hành chính,N
147,",",CH
147,văn thư,V
147,lưu trữ,N
147,",",CH
147,luật,N
148,Có,V
148,ít nhất,X
148,2,M
148,năm,N
148,kinh nghiệm,N
148,",",CH
148,ưu tiên,A
148,có,V
148,kinh nghiệm,N
148,trong,E
148,lĩnh vực,N
148,y tế,N
148,",",CH
148,làm đẹp,N
148,",",CH
148,mỹ phẩm,N
148,",",CH
148,thực phẩm,N
148,chức năng,N
148,là,V
148,một,M
148,lợi thế,N
148,.,CH
149,Ngoại hình,N
149,khá,R
149,",",CH
149,giọng,N
149,nói,V
149,chuẩn,A
149,.,CH
150,Giao,V
150,tiếp,V
150,tốt,A
150,",",CH
150,tinh tế,V
150,trong,E
150,ứng xử,V
150,;,CH
150,chăm chỉ,A
150,",",CH
150,trách nhiệm,N
150,",",CH
150,trung thực,A
150,",",CH
150,nhanh nhẹn,A
151,Lương,N
151,thỏa thuận,N
151,",",CH
151,tùy,V
151,năng lực,N
151,từ,E
151,7-8 tr,N
151,.,CH
152,Được,V
152,hưởng,V
152,đầy đủ,A
152,quyền lợi,N
152,của,E
152,người,N
152,lao động,V
152,theo,V
152,luật,N
152,hiện hành,N
152,(,CH
152,Bảo hiểm xã hội,N
152,",",CH
152,Bảo hiểm y tế,N
152,",",CH
152,bảo hiểm,N
152,thất nghiệp,V
152,),CH
152,.,CH
153,Được,V
153,hưởng,V
153,chế độ,N
153,nghỉ mát,V
153,;,CH
153,thưởng,V
153,lễ,N
153,",",CH
153,tết,N
153,;,CH
153,thưởng,V
153,theo,V
153,hiệu quả,N
153,công việc,N
153,.,CH
154,Môi trường,N
154,làm việc,V
154,năng động,A
154,",",CH
154,thân thiện,N
154,.,CH
154,Có,V
154,cơ hội,N
154,làm việc,V
154,với,E
154,nhiều,A
154,đối tác,N
154,lớn,A
154,",",CH
154,uy tín,N
154,.,CH
155,Có,V
155,cơ hội,N
155,thăng tiến,V
155,.,CH
156,Trình độ,N
156,học vấn,N
156,:,CH
156,Cao đẳng,N
156,",",CH
156,Đại học,N
156,trở,V
156,lên,V
156,.,CH
157,Trình độ,N
157,vi tính,N
157,:,CH
157,Sử dụng,V
157,thành thạo,N
157,tin học,N
157,văn phòng,N
157,.,CH
158,Trình độ,N
158,Anh ngữ,N
158,:,CH
158,Trình độ,N
158,B,Np
158,trở,V
158,lên,V
158,.,CH
159,Kinh nghiệm,N
159,:,CH
159,Có,V
159,ít nhất,X
159,03,M
159,năm,N
159,kinh nghiệm,N
159,tại,E
159,vị trí,N
159,tương đương,A
159,.,CH
160,Độ,N
160,tuổi,N
160,:,CH
160,Tuổi,N
160,từ,E
160,28,M
160,trở,V
160,lên,V
160,.,CH
161,Có,V
161,kinh nghiệm,N
161,về,V
161,khai thác,V
161,Container,Np
161,",",CH
161,hãng,N
161,tàu,N
161,",",CH
161,chuỗi,N
161,cung ứng,V
161,.,CH
162,Có,V
162,kỹ năng,N
162,tốt,A
162,về,E
162,công tác,N
162,Quản trị,V
162,nhân sự,N
162,.,CH
163,Độ,N
163,tuổi,N
163,từ,E
163,23,M
163,-,CH
163,32,M
164,Tốt nghiệp,V
164,chuyên ngành,N
164,Quản trị,V
164,kinh doanh,V
164,/,CH
164,Ngoại thương,N
164,/,CH
164,Kinh tế,N
164,hoặc,C
164,tương tự,A
165,Có,V
165,kinh nghiệm,N
165,từ,E
165,1-2,M
165,năm,N
165,ở,E
165,vị trí,N
165,công việc,N
165,tương đương,A
165,(,CH
165,kênh,N
165,FMCG,Np
165,-,CH
165,GT,Np
165,/,CH
165,HORECA,Np
165,),CH
166,Có,V
166,khả năng,N
166,đào tạo,V
166,bán,V
166,hàng,N
166,cho,E
166,nhân viên,N
167,Có,V
167,kinh nghiệm,N
167,quản lý,V
167,đội ngũ,N
167,bán,V
167,hàng,N
167,",",CH
167,triển khai,V
167,chương trình,N
167,",",CH
167,đảm bảo,V
167,doanh số,N
167,bán,V
168,Nhanh nhẹn,A
168,",",CH
168,trung thực,A
168,",",CH
168,năng động,A
168,",",CH
168,cầu tiến,N
168,",",CH
168,có,V
168,trách nhiệm,N
168,trong,E
168,công việc,N
168,.,CH
169,Có,V
169,kiến thức,N
169,vững,A
169,và,C
169,kinh nghiệm,N
169,sử dụng,V
169,toàn bộ,L
169,thiết bị,N
169,tự động,A
169,hóa,V
169,:,CH
169,PLC,Np
169,",",CH
169,HMI,Np
169,",",CH
169,Servo,Np
169,",",CH
169,Biến Tần,Np
169,",",CH
169,Scada,Np
169,",",CH
169,....,CH
169,thiết bị,N
169,truyền động Cơ,M
170,Có,V
170,năng lực,N
170,khai thác,V
170,phần mềm,N
170,về,E
170,PLC,Np
170,",",CH
170,HMI,Np
170,",",CH
170,Scada,Np
170,",",CH
170,Robot,Np
170,",",CH
170,Vision System,Np
170,",",CH
170,Có,V
170,kiến thức,N
170,và,C
170,năng lực,N
170,về,E
170,các,L
170,hệ thống,N
170,IIOT,Np
170,",",CH
170,Smart Manufacturing,Np
170,.,CH
171,Có,V
171,kiến thức,N
171,về,E
171,quản lý,V
171,dự án,N
171,",",CH
171,lập,V
171,kế hoạch,N
171,.,CH
172,Có,V
172,chuyên môn,N
172,và,C
172,kinh nghiệp,V
172,về,E
172,đào tạo,V
172,",",CH
172,huấn luyện,V
172,thiết bị,N
172,Tự Động,Np
172,Hóa,Np
172,.,CH
173,Có,V
173,ít nhất,X
173,2,M
173,năm,N
173,kinh nghiệm,N
173,trở,V
173,lên,V
173,ở,E
173,vị trí,N
173,kỹ thuật,N
173,về,E
173,thiết bị,N
173,tự động,A
173,",",CH
173,Leader,Np
173,",",CH
173,...,CH
173,đương,V
173,.,CH
173,Ưu tiên,V
173,có,V
173,kinh nghiệm,N
173,thiết bị,N
173,TDH,Np
173,của,E
173,DELTA,Np
173,",",CH
173,SIEMENS,Np
173,",",CH
173,.....,M
174,Có,V
174,kinh nghiệm,N
174,làm việc,V
174,trong,E
174,môi trường,N
174,hiện đại,A
174,",",CH
174,chuyên nghiệp,A
174,",",CH
174,làm việc,V
174,tại,E
174,các,L
174,dự án,N
174,lớn,A
174,.,CH
175,Có,V
175,kinh nghiệm,N
175,thiết kế,V
175,các,L
175,hệ thống,N
175,điều khiển,V
175,",",CH
175,xử lý,V
175,sự cố,N
175,",",CH
175,Bảo trì,V
175,thiết bị,N
176,Có,V
176,kinh nghiệm,N
176,giảng dạy,V
176,và,C
176,soạn thảo,V
176,tài liệu,N
177,Có,V
177,kinh nghiệm,N
177,làm việc,V
177,với,E
177,Khách hàng,N
177,Nước ngoài,N
177,",",CH
177,Nhà cung,V
177,\,N
177,xa0,V
177,cấp nước ngoài,N
177,!,CH
178,Ưu tiên,N
178,Ứng viên,V
178,có,V
178,thêm,V
178,kinh nghiệm,N
178,đã,R
178,làm,V
178,trong,E
178,môi trường,N
178,có,V
178,ISO,Np
178,",",CH
178,5S,N
178,",",CH
178,chế tạo máy,N
178,.,CH
179,Tốt nghiệp,V
179,đại học,N
179,chuyên ngành,N
179,Tự động,V
179,hóa,N
179,",",CH
179,Điện Điện Tử,Np
179,.,CH
180,Sử dụng,V
180,tốt,A
180,các,L
180,phần mềm,N
180,PLC,Np
180,",",CH
180,HMI,Np
180,",",CH
180,Scada,Np
180,",",CH
180,SQL,Np
180,",",CH
180,…,CH
180,.,CH
181,Sử dụng,V
181,tốt,A
181,Microsoft Office,Np
181,",",CH
181,đặc biệt,A
181,\ xa0PowerPoint,V
181,.,CH
182,Tiếng,N
182,Anh,Nc
182,-,CH
182,Giao tiếp,V
182,tốt,A
182,;,CH
183,Ưu tiên,V
183,ứng viên,N
183,biết,V
183,tiếng,N
183,Hoa,Np
184,Kỹ năng,N
184,giao tiếp,V
185,Kỹ năng,N
185,phân tích,V
185,",",CH
185,lập,V
185,kế hoạch,N
185,và,C
185,thực hiện,V
185,công việc,N
185,theo,V
185,kế hoạch,N
185,.,CH
186,Chịu,V
186,áp lực,N
186,cao,A
186,.,CH
187,Kỹ năng,N
187,lập,V
187,báo cáo,V
187,và,C
187,phân tích,V
187,số liệu,N
187,.,CH
188,Đi,V
188,công tác,V
188,ngắn hạn,N
188,.,CH
189,Ưu tiên,N
189,ứng viên,V
189,có,V
189,kinh nghiệm,N
189,làm việc,V
189,trong,E
189,lĩnh vực,N
189,tương đương,A
189,hoặc,C
189,Sales,Np
189,tại,E
189,các,L
189,Ngân hàng,N
189,",",CH
189,AMC,Np
189,",",CH
189,Tổ chức,N
189,Tài chính,N
189,",",CH
189,Công ty,N
189,Thu hồi,V
189,nợ,N
189,",",CH
189,…,CH
189,;,CH
190,Ứng viên,N
190,có thể,R
190,di chuyển,V
190,các,L
190,địa bàn,N
190,HCM,Np
191,Ứng viên,N
191,chưa,R
191,có,V
191,kinh nghiệm,N
191,sẽ,R
191,được,V
191,đào tạo,V
191,về,E
191,kỹ năng,N
191,",",CH
191,chuyên môn,N
191,nghiệp vụ,N
191,trong,E
191,quá trình,N
191,làm việc,V
191,;,CH
192,Có,V
192,kỹ năng,N
192,giao tiếp,V
192,",",CH
192,đàm phán,N
192,",",CH
192,thương lượng,V
192,.,CH
192,Giọng,N
192,nói,V
192,rõ ràng,A
192,",",CH
192,dứt khoát,A
192,;,CH
193,Có,V
193,khả năng,N
193,làm việc,V
193,dưới,E
193,áp lực,N
193,cao,A
193,",",CH
193,xử lý,V
193,tình huống,N
193,linh hoạt,A
193,;,CH
194,Có,V
194,sức,N
194,khỏe,V
194,tốt,A
194,",",CH
194,chịu khó,A
194,và,C
194,kiên trì,V
194,",",CH
194,thông thạo,V
194,đường sá,N
194,;,CH
195,Sử dụng,V
195,cơ bản,A
195,các,L
195,ứng dụng,N
195,tin học,N
195,văn phòng,N
195,Word,Np
195,",",CH
195,Excel,Np
195,",",CH
195,Outlook,Np
195,",",CH
195,…,CH
196,Tốt nghiệp,V
196,ngành,N
196,Truyền thông,N
196,",",CH
196,Marketing,Np
196,hoặc,C
196,chuyên ngành,N
196,liên quan,V
196,.,CH
197,Có,V
197,tối thiểu,N
197,2,M
197,–,CH
197,3,M
197,năm,N
197,kinh nghiệm,N
197,trong,E
197,lĩnh vực,N
197,kinh doanh,V
197,",",CH
197,marketing,FW
198,Ưu tiên,N
198,ứng viên,V
198,có,V
198,kinh nghiệm,N
198,làm việc,V
198,tại,E
198,các,L
198,hệ thống,N
198,phòng khám,N
198,",",CH
198,thẩm mỹ viện,N
198,",",CH
198,bệnh viện,N
198,đa khoa,N
198,tư nhân,N
198,",",CH
198,…,CH
199,Có,V
199,kiến thức,N
199,&,CH
199,kinh nghiệm,N
199,về,E
199,Truyền thông,N
199,",",CH
199,Marketing,Np
199,",",CH
199,PR,Np
199,trong,E
199,lĩnh vực,N
199,làm đẹp,M
200,Kỹ năng,N
200,Lãnh đạo,N
200,",",CH
200,đàm phán,N
200,",",CH
200,Giao tiếp,V
200,tốt,A
200,",",CH
200,…,CH
201,Sáng tạo,N
201,",",CH
201,biết,V
201,cách,N
201,xây dựng,V
201,ý tưởng,N
201,truyền thông,N
201,và,C
201,xây dựng,V
201,kịch bản,N
201,MC,Ny
201,",",CH
201,kịch bản,N
201,video,FW
201,",",CH
201,…,CH
202,Am,Np
202,hiểu,V
202,về,E
202,chế độ,N
202,chính sách,N
202,và,C
202,các,L
202,quy định,N
202,của,E
202,pháp luật,N
202,về,E
202,truyền thông,N
202,và,C
202,quảng cáo,V
203,Có,V
203,tinh thần,N
203,trách nhiệm,N
203,cao,A
203,",",CH
203,đam mê,V
203,công việc,N
204,Có,V
204,tinh thần,N
204,cầu tiến,N
204,",",CH
204,chủ động,N
204,trong,E
204,công việc,N
205,Chịu,V
205,được,R
205,áp lực,V
205,công việc,N
205,",",CH
205,kiên trì,N
205,và,C
205,có,V
205,tinh thần,N
205,giải quyết,V
205,khó khăn,A
205,(,CH
205,nếu,C
205,có,V
205,),CH
206,Hỗ trợ,V
206,ăn,V
206,trưa,N
206,tại,E
206,Công ty,N
207,Các,L
207,quyền lợi,N
207,khác,A
207,theo,V
207,quy định,N
207,của,E
207,Nhà nước,N
207,và,C
207,của,E
207,Công ty,N
207,.,CH
208,Thứ,N
208,2,M
208,đến,E
208,thứ,N
208,6,M
208,từ,E
208,8,M
208,:,CH
208,30,M
208,–,CH
208,12,M
208,:,CH
208,00,N
208,",",CH
208,13,M
208,:,CH
208,30,M
208,–,CH
208,18,M
208,:,CH
208,00,N
208,",",CH
209,Thứ,N
209,7,M
209,:,CH
209,8,M
209,:,CH
209,30,M
209,–,CH
209,12,M
209,:,CH
209,30,M
210,Nghỉ,V
210,:,CH
210,chiều,N
210,thứ,N
210,7,M
210,và,C
210,ngày,N
210,chủ nhật,N
210,.,CH
211,Tốt nghiệp,V
211,đại học,N
211,",",CH
211,cao đẳng,N
211,ngành nghề,V
211,kỹ thuật,N
212,Giới tính,N
212,:,CH
212,ưu tiên Nữ,M
213,Có,V
213,tối thiểu,N
213,2,M
213,năm,N
213,kinh nghiệm,N
213,làm việc,V
213,liên quan,V
213,đến,E
213,các,L
213,sản phẩm,N
213,sử dụng,V
213,trong,E
213,nhà máy,N
213,công nghiệp,N
214,Ưu tiên,N
214,có thể,R
214,sử dụng,V
214,được,V
214,Tiếng,Np
214,Anh,Np
215,Nhanh nhẹn,A
215,",",CH
215,hoạt bát,N
215,",",CH
215,có,V
215,khả năng,N
215,giao tiếp,V
215,tốt,A
215,với,E
215,khách hàng,N
216,Tính,V
216,chủ động,N
216,trong,E
216,công việc,N
216,",",CH
216,học hỏi,V
216,kiến thức,N
216,mới,R
217,Đầy đủ,A
217,chế độ,N
217,BHXH,Np
217,",",CH
217,BHTY,Np
217,",",CH
217,BHTN,Np
217,",",CH
217,BHTNLDBNN,Np
217,",",CH
217,..,N
217,",",CH
217,nghỉ phép,M
217,năm,N
217,",",CH
217,...,CH
217,theo,V
217,luật,N
217,lao động,N
218,Được,V
218,hỗ trợ,V
218,nguồn,N
218,khách hàng,N
218,công nghiệp,N
218,từ,E
218,data,N
218,có,V
218,sẵn,A
218,của,E
218,công ty,N
219,Mức,N
219,thu nhập,N
219,bao gồm,V
219,=,N
219,Lương cứng,N
219,(,CH
219,từ,E
219,4,M
219,đến,V
219,6,M
219,triệu,M
219,đồng,Nu
219,),CH
219,+,V
219,Trợ cấp,V
219,các,L
219,loại,N
219,cố định,N
219,(,CH
219,"1,120,000",N
219,VNĐ,Np
219,/,CH
219,tháng,N
219,),CH
219,+,N
219,1,M
219,%,N
219,doanh số,V
219,đơn,N
219,hàng,N
219,(,CH
219,chủ yếu,A
219,đơn,N
219,hàng,N
219,thương mại,N
219,từ,E
219,khách hàng,N
219,có,V
219,sẵn,A
219,của,E
219,công ty,N
219,),CH
219,",",CH
219,mức,N
219,đãi ngộ,N
219,sẽ,R
219,tốt,A
219,hơn,A
219,nếu,C
219,có thể,R
219,phát triển,V
219,được,R
219,khách hàng,N
219,mới,A
219,.,CH
220,Cơ hội,N
220,làm việc,V
220,trong,E
220,môi trường,N
220,chuyên nghiệp,A
220,với,E
220,tập,V
220,khách hàng,N
220,chủ yếu,A
220,Nhật Bản,Np
220,",",CH
220,học hỏi,V
220,chuyên môn,N
220,và,C
220,tác phong,N
220,làm việc,V
220,từ,E
220,các,L
220,đồng nghiệp,N
220,.,CH
221,Từ,E
221,thứ,N
221,2,M
221,–,CH
221,thứ,N
221,6,M
221,",",CH
221,thứ,N
221,7,M
221,làm việc,V
221,linh động,V
221,theo,V
221,thực tế,N
221,công việc,N
221,.,CH
222,Phòng,N
222,207,N
222,",",CH
222,sảnh,N
222,văn phòng,N
222,Office N09B2,Np
222,",",CH
222,Khu,N
222,đô thị,N
222,Dịch Vọng,Np
222,",",CH
222,đường,N
222,Thành Thái,Np
222,",",CH
222,Cầu Giấy,Np
222,",",CH
222,Hà Nội,Np
222,.,CH
223,Trình độ,N
223,Cử nhân,N
223,trở,V
223,lên,V
223,",",CH
223,ưu tiên,A
223,chuyên ngành,N
223,Tài chính,N
223,–,CH
223,Ngân hàng,N
223,",",CH
223,Kinh tế,N
223,",",CH
223,Kế toán,N
223,",",CH
223,hoặc,C
223,Luật,Np
223,;,CH
224,Tối thiểu,N
224,5,M
224,năm,N
224,(,CH
224,Chuyên viên,N
224,cao cấp,A
224,),CH
224,/,CH
224,3,M
224,năm,N
224,(,CH
224,Chuyên viên,V
224,chính,T
224,),CH
224,/,CH
224,2,M
224,năm,N
224,(,CH
224,Chuyên viên,M
224,),CH
224,/,CH
224,ưu tiên,V
224,có,V
224,\ xa0,N
224,(,CH
224,Nhân viên,N
224,),CH
224,\,V
224,xa0kinh nghiệm,N
224,làm việc,V
224,trong,E
224,lĩnh vực,N
224,thu hồi,V
224,nợ,N
224,",",CH
224,ưu tiên,A
224,có,V
224,kinh nghiệm thu hồi,N
224,nợ,V
224,trực tiếp,A
224,tại,E
224,các,L
224,ngân hàng,N
224,",",CH
224,các,L
224,tổ chức,N
224,tài chính,N
224,;,CH
224,công ty,N
224,quản lý,V
224,tài sản,N
224,;,CH
225,Kiến thức,N
225,về,E
225,thị trường,N
225,bán lẻ,V
225,và,C
225,quy định,N
225,của,E
225,pháp luật,N
225,liên quan,V
225,đến,V
225,cho,V
225,vay,V
225,khách hàng,N
225,cá nhân,N
225,;,CH
226,Có,V
226,khả năng,N
226,quản lý,V
226,danh mục,N
226,một cách,N
226,hiệu quả,A
226,;,CH
227,Kỹ năng,N
227,đàm phán,V
227,",",CH
227,quan hệ,N
227,và,C
227,giao tiếp,V
227,",",CH
227,giải quyết,V
227,tình huống,N
227,tốt,A
227,;,CH
228,Có,V
228,khả năng,N
228,đi,V
228,công tác,V
228,thường xuyên,A
228,.,CH
229,Tốt nghiệp,V
229,Đại học,N
229,/,CH
229,Cao đẳng,N
229,",",CH
229,các,L
229,ngành,N
229,liên quan,V
229,đến,E
229,quản trị,V
229,kinh doanh,V
229,",",CH
229,marketing,FW
229,",",CH
229,truyền thông,M
230,Trên,E
230,2,M
230,năm,N
230,kinh nghiệm,N
230,vị trí,N
230,kinh doanh,V
230,",",CH
230,ưu tiên,A
230,có,V
230,kinh nghiệm,N
230,sales,V
230,trong,E
230,ngành,N
230,truyền thông,N
230,/,CH
230,quảng cáo,V
230,/,CH
230,agency,N
230,hoặc,C
230,sales,N
230,B2B,Np
231,Ngoại hình,N
231,sáng,N
231,",",CH
231,\,N
231,xa0khả năng,N
231,giao tiếp,V
231,và,C
231,thuyết phục,V
231,tốt,A
232,Có,V
232,khả năng,N
232,quản lý,V
232,công việc,N
232,tốt,A
232,",",CH
232,khả năng,N
232,làm việc,V
232,độc lập,A
233,Có,V
233,khả năng,N
233,nắm bắt,V
233,thông tin,N
233,",",CH
233,cơ hội,N
233,và,C
233,phân tích,V
233,thị trường,N
234,Tính cách,N
234,quyết liệt,A
234,",",CH
234,nghiêm túc,A
234,trong,E
234,công việc,N
235,Nam nữ,M
235,tuổi,N
235,từ,E
235,22,M
235,-,CH
235,32,M
236,Tốt,A
236,\,N
236,xa0nghiệp,V
236,\ xa0đại,N
236,\ xa0học,V
236,\ xa0KHXHNV,N
236,\ xa0hoặc,V
236,\ xa0Cao,N
236,\ xa0Đẳng,V
236,\ xa0phát,N
236,\ xa0thanh,V
236,\ xa0truyền,N
236,\ xa0hình,V
236,\ xa0hoặc,N
236,\ xa0các,V
236,\ xa0trường,N
236,\ xa0ĐH,V
236,\ xa0chuyên,N
236,\ xa0ngành,V
236,\ xa0báo,N
236,\,V
236,xa0chí,N
236,/,CH
236,\,N
236,xa0truyền,V
236,\ xa0thông,N
236,",",CH
236,\ xa0marketing,N
236,.,CH
237,Kinh nghiệm,N
237,2,M
237,năm,N
237,trở,V
237,lên,V
237,ở,E
237,vị trí,N
237,tương đương,A
238,Có,V
238,kỹ năng,N
238,/,CH
238,kinh nghiệm,N
238,viết,V
238,kịch bản,N
238,truyền hình,N
238,thực tế,N
238,/,CH
238,kịch bản,N
238,viral,N
238,",",CH
238,TVC,Np
238,quảng cáo,V
239,Có,V
239,kỹ năng,N
239,biên tập,V
239,hiện trường,N
239,tốt,A
240,Thành thạo,N
240,tin học,N
240,văn phòng,N
241,Kỹ năng,N
241,giao tiếp,V
241,tốt,A
241,",",CH
241,kỹ năng,N
241,làm việc,V
241,nhóm,N
241,tốt,A
242,Có,V
242,kỹ năng,N
242,lập,V
242,kế hoạch,N
242,công việc,N
242,",",CH
242,quản lý,V
242,tiến độ,N
242,công việc,N
242,tốt,A
243,Ưu tiên,N
243,có,V
243,kinh nghiệm,N
243,\ xa0làm,V
243,nhóm,N
243,ngành,N
243,giáo dục,N
243,",",CH
243,đào tạo,V
244,Tối thiểu,N
244,2-3,V
244,năm,N
244,kinh nghiệm,N
244,trong,E
244,ngành,N
244,kinh doanh,V
244,Hóa,Np
244,",",CH
244,mỹ phẩm,N
244,và,C
244,thực phẩm,N
244,.,CH
245,Kỹ năng,N
245,giao tiếp,V
245,",",CH
245,viết,V
245,mail,N
245,trình bày,V
245,tốt,A
245,",",CH
245,rõ ràng,A
245,.,CH
246,Khả năng,N
246,làm việc,V
246,độc lập,A
246,và,C
246,làm việc,V
246,nhóm,N
247,Quản lý,V
247,công việc,N
247,và,C
247,theo dõi,V
247,tiến độ,N
247,KD,Np
247,tốt,A
248,Lương,N
248,:,CH
248,Thỏa thuận,V
248,theo,V
248,năng lực,N
248,theo,V
248,cấu trúc,N
248,Lương Căn bản,N
248,10,M
248,triệu,M
248,+,N
248,KPI,Np
248,(,CH
248,thu nhập,N
248,từ,E
248,20,M
248,triệu,M
248,trở,V
248,lên,V
248,phụ thuộc,V
248,vào,E
248,năng lực,N
248,và,C
248,thái độ,N
248,làm việc,V
248,của,E
248,nhân viên,N
248,),CH
249,Tham gia,V
249,BHXH,Np
249,đầy đủ,A
250,Bảo hiểm,N
250,Chăm Sóc Sức,Np
250,Khỏe,Np
251,Team,Np
251,building,V
251,hàng,N
251,năm,M
252,Chế độ,N
252,đào tạo,V
252,hàng,N
252,năm,N
252,về,E
252,chuyên môn,N
252,lẫn,R
252,kỹ năng,N
253,Nghỉ phép,N
253,và,C
253,các,L
253,chế độ,N
253,khác,A
253,theo,V
253,luật định,N
254,Môi trường,N
254,làm việc,V
254,chuyên nghiệp,A
254,",",CH
254,thân thiện,V
254,với,E
254,văn hóa,N
254,doanh nghiệp,N
254,phát triển,V
254,bền vững,A
254,.,CH
255,Cơ hội,N
255,tham dự,V
255,các,L
255,khóa,N
255,du lịch,V
255,tu thiền,N
255,ở,E
255,nước ngoài,N
255,.,CH
256,Tốt nghiệp,V
256,các,L
256,trường,N
256,Đại học,N
256,chính quy,N
256,:,CH
256,Đại học y,N
256,",",CH
256,dược,N
256,",",CH
256,Y sinh,N
256,",",CH
256,hóa sinh,N
256,",",CH
256,điện tử,N
256,y sinh,N
256,",",CH
256,xét nghiệm,V
256,",",CH
256,Kỹ thuật,N
256,điện,N
256,-,CH
256,điện tử,N
256,",",CH
256,công nghệ thông tin,N
256,…,CH
256,.,CH
257,Đã,R
257,có,V
257,kinh nghiệm,N
257,làm việc,V
257,ít nhất,X
257,02,M
257,năm,N
257,tại,E
257,các,L
257,đơn vị,N
257,",",CH
257,doanh nghiệp,N
257,hoạt động,V
257,trong,E
257,lĩnh vực,N
257,y tế,N
257,",",CH
257,dược phẩm,N
257,",",CH
257,máy móc,N
257,xét nghiệm,V
257,…,CH
257,.,CH
258,Có,V
258,kỹ năng,N
258,giao tiếp,V
258,",",CH
258,đàm phán,N
258,",",CH
258,thuyết trình,N
258,tốt,A
258,;,CH
259,Có,V
259,khả năng,N
259,giao tiếp,V
259,",",CH
259,đọc,V
259,dịch,N
259,được,V
259,tiếng,N
259,Anh,Np
259,chuyên ngành,V
259,là,V
259,một,M
259,lợi thế,N
259,(,CH
259,đọc,V
259,dịch,N
259,tài liệu,N
259,chuyên ngành,N
259,",",CH
259,nghe,V
259,nói,V
259,viết,V
259,để,E
259,trao đổi,V
259,với,E
259,chuyên gia,N
259,/,CH
259,KH,Np
259,nước ngoài,N
259,và,C
259,tham gia,V
259,các,L
259,khóa,N
259,đào tạo,V
259,bằng,E
259,tiếng,N
259,Anh,Np
259,),CH
260,Thành thạo,N
260,tin học,N
260,văn phòng,N
260,;,CH
261,Có,V
261,kiến thức,N
261,am hiểu,V
261,trong,E
261,ngành,N
261,TBYT,Np
261,/,CH
261,vật tư,N
261,tiêu hao,V
261,và,C
261,các,L
261,máy móc,N
261,xét nghiệm,V
261,;,CH
262,Năng động,N
262,",",CH
262,nhanh nhẹn,A
262,",",CH
262,nhiệt tình,N
262,",",CH
262,có,V
262,trách nhiệm,N
262,",",CH
262,kỹ năng,N
262,làm việc,V
262,độc lập,A
262,",",CH
262,làm việc,V
262,nhóm,N
262,tốt,A
262,",",CH
262,chịu,V
262,được,V
262,áp lực,N
262,công việc,N
262,",",CH
262,có,V
262,tinh thần,N
262,gắn bó,V
262,lâu dài,A
262,với,E
262,công ty,N
262,.,CH
263,Có,V
263,sức,N
263,khỏe,V
263,tốt,A
263,",",CH
263,sẵn sàng,A
263,đi,V
263,công tác,V
263,xa,A
263,",",CH
263,làm việc,V
263,ngoài,E
263,giờ,N
263,.,CH
264,Hà Nội,Np
264,(,CH
264,Tòa,Np
264,nhà,N
264,97-99,N
264,Láng Hạ,Np
264,",",CH
264,Đống Đa,Np
264,",",CH
264,Hà Nội,Np
264,),CH
265,Từ,E
265,thứ,N
265,2,M
265,đến,E
265,sáng,N
265,thứ,N
265,7,M
265,hàng,N
265,tuần,N
265,:,CH
265,Ca,Np
265,sáng,N
265,:,CH
265,8,M
265,h00,N
265,-,CH
265,12,M
265,h00,N
265,",",CH
265,Ca chiều,V
265,:,CH
265,13,M
265,h00,N
265,-,CH
265,17,M
265,h00,Nu
266,Có,V
266,cơ hội,N
266,được,V
266,làm việc,V
266,trong,E
266,môi trường,N
266,hiện đại,A
266,",",CH
266,chuyên nghiệp,A
266,",",CH
266,nhiều,A
266,cơ hội,N
266,thăng tiến,V
266,",",CH
266,được,V
266,đào tạo,V
266,phát triển,V
266,và,C
266,ổn định,V
266,lâu dài,A
266,.,CH
267,Mức,N
267,thu nhập,N
267,không,R
267,giới hạn,V
267,:,CH
267,điều chỉnh,V
267,mức,N
267,thu nhập,N
267,xứng đáng,A
267,theo,V
267,năng lực,N
267,.,CH
267,Xét,V
267,tăng,V
267,lương,N
267,hàng,N
267,năm,M
267,;,CH
268,Gói,Np
268,thưởng,V
268,hấp dẫn,V
268,dựa,V
268,trên,E
268,KPI,Np
268,hoàn thành,V
268,;,CH
269,Chế độ,N
269,phúc lợi,V
269,:,CH
269,Thưởng,Np
269,các,L
269,dịp,N
269,lễ tết,V
269,",",CH
269,quà,N
269,trung thu,N
269,",",CH
269,tết,N
269,thiếu nhi,N
269,",",CH
269,các,L
269,chương trình,N
269,nghỉ mát,V
269,",",CH
269,teambuilding,N
269,thú vị,A
269,gắn kết,V
269,các,L
269,thành viên,N
269,và,C
269,các,L
269,chế độ,N
269,đãi ngộ,N
269,khác,A
269,theo,V
269,quy định,N
269,của,E
269,công ty,N
269,.,CH
